abundance,pct,reads,sample,tax_name,technique
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Bovine ephemeral fever virus,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Punta Toro virus,database
0,1.90E-06,5,IonXpress_001_NF002-centrifuge_report,Human immunodeficiency virus 1,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Baboon endogenous virus strain M7,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Mason-Pfizer monkey virus,database
0,1.52E-06,4,IonXpress_001_NF002-centrifuge_report,Rous sarcoma virus,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Maize dwarf mosaic virus,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Boolarra virus,database
0,1.52E-06,4,IonXpress_001_NF002-centrifuge_report,Lactococcus phage phiLC3,database
0,3.03E-06,8,IonXpress_001_NF002-centrifuge_report,Streptococcus phage EJ-1,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Ectromelia virus,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Equid gammaherpesvirus 2,database
0,7.96E-06,21,IonXpress_001_NF002-centrifuge_report,Dactylococcopsis salina,database
1.36E-08,7.21E-06,19,IonXpress_001_NF002-centrifuge_report,Burkholderia mallei,database
0,8.46E-05,223,IonXpress_001_NF002-centrifuge_report,Bifidobacterium animalis,database
0,0.000110371,291,IonXpress_001_NF002-centrifuge_report,Corynebacterium flavescens,database
0,1.90E-05,50,IonXpress_001_NF002-centrifuge_report,Lysinibacillus fusiformis,database
3.28E-07,3.22E-05,85,IonXpress_001_NF002-centrifuge_report,Staphylococcus lugdunensis,database
7.13E-06,0.001341139,3536,IonXpress_001_NF002-centrifuge_report,Streptococcus mitis,database
3.52E-07,1.67E-05,44,IonXpress_001_NF002-centrifuge_report,Lactobacillus curvatus,database
0,1.44E-05,38,IonXpress_001_NF002-centrifuge_report,Nostoc sp. PCC 7524,database
0,3.64E-05,96,IonXpress_001_NF002-centrifuge_report,Neisseria weaveri,database
8.69E-30,0.000171815,453,IonXpress_001_NF002-centrifuge_report,Burkholderia gladioli,database
1.11E-06,8.08E-05,213,IonXpress_001_NF002-centrifuge_report,Alteromonas macleodii,database
0,2.09E-05,55,IonXpress_001_NF002-centrifuge_report,Francisella philomiragia,database
2.19E-07,3.15E-05,83,IonXpress_001_NF002-centrifuge_report,Prevotella intermedia,database
2.17E-53,1.52E-05,40,IonXpress_001_NF002-centrifuge_report,Cronobacter sakazakii,database
2.24E-29,8.08E-05,213,IonXpress_001_NF002-centrifuge_report,Salmonella enterica,database
1.68E-08,8.72E-06,23,IonXpress_001_NF002-centrifuge_report,Yersinia kristensenii,database
0,2.20E-05,58,IonXpress_001_NF002-centrifuge_report,Vibrio nigripulchritudo,database
0,8.99E-05,237,IonXpress_001_NF002-centrifuge_report,Cobetia marina,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Cydia pomonella granulovirus,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Murid betaherpesvirus 2,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Amsacta moorei entomopoxvirus,database
1.16E-07,0.000824558,2174,IonXpress_001_NF002-centrifuge_report,Clavibacter michiganensis,database
9.99E-07,0.000258291,681,IonXpress_001_NF002-centrifuge_report,Burkholderia pseudomallei,database
3.20E-08,5.69E-05,150,IonXpress_001_NF002-centrifuge_report,Leptospira alstonii,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Volepox virus,database
0,4.55E-06,12,IonXpress_001_NF002-centrifuge_report,Campylobacter helveticus,database
0,1.44E-05,38,IonXpress_001_NF002-centrifuge_report,Mycoplasma bovis,database
4.74E-08,6.52E-05,172,IonXpress_001_NF002-centrifuge_report,Kluyveromyces lactis,database
0,2.96E-05,78,IonXpress_001_NF002-centrifuge_report,Clostridium argentinense,database
0,1.67E-05,44,IonXpress_001_NF002-centrifuge_report,[Clostridium] cellulosi,database
3.90E-07,1.63E-05,43,IonXpress_001_NF002-centrifuge_report,Staphylococcus saprophyticus,database
0,4.55E-06,12,IonXpress_001_NF002-centrifuge_report,Synechococcus sp. WH 8103,database
4.03E-08,2.81E-05,74,IonXpress_001_NF002-centrifuge_report,Methylobacterium zatmanii,database
9.03E-07,0.000136541,360,IonXpress_001_NF002-centrifuge_report,Acinetobacter haemolyticus,database
0,4.55E-06,12,IonXpress_001_NF002-centrifuge_report,Moraxella ovis,database
0,0.000246912,651,IonXpress_001_NF002-centrifuge_report,Rhizobium etli,database
1.72E-06,0.0001373,362,IonXpress_001_NF002-centrifuge_report,Veillonella parvula,database
1.46E-07,1.63E-05,43,IonXpress_001_NF002-centrifuge_report,Pectobacterium atrosepticum,database
1.73E-08,1.37E-05,36,IonXpress_001_NF002-centrifuge_report,Yersinia rohdei,database
0,2.58E-05,68,IonXpress_001_NF002-centrifuge_report,Yersinia ruckeri,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Borreliella garinii,database
0,3.03E-05,80,IonXpress_001_NF002-centrifuge_report,Pelobacter acetylenicus,database
0,3.03E-06,8,IonXpress_001_NF002-centrifuge_report,Mycoplasma canadense,database
0,4.17E-06,11,IonXpress_001_NF002-centrifuge_report,Mycoplasma canis,database
0,2.28E-06,6,IonXpress_001_NF002-centrifuge_report,Lactococcus virus c2,database
7.70E-07,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Lactococcus phage BK5-T,database
1.22E-29,0.000661088,1743,IonXpress_001_NF002-centrifuge_report,Amycolatopsis orientalis,database
2.53E-29,0.000259429,684,IonXpress_001_NF002-centrifuge_report,Achromobacter denitrificans,database
0,1.14E-05,30,IonXpress_001_NF002-centrifuge_report,Synechococcus sp. WH 7803,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Human betaherpesvirus 6A,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Mushroom bacilliform virus,database
3.78E-06,0.000569681,1502,IonXpress_001_NF002-centrifuge_report,Cutibacterium avidum,database
2.72E-07,5.16E-05,136,IonXpress_001_NF002-centrifuge_report,Parvimonas micra,database
1.43E-07,0.000394832,1041,IonXpress_001_NF002-centrifuge_report,Sphingopyxis macrogoltabida,database
3.82E-08,5.65E-05,149,IonXpress_001_NF002-centrifuge_report,Pseudomonas viridiflava,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Caviid betaherpesvirus 2,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Nilaparvata lugens reovirus,database
3.06E-08,0.000240464,634,IonXpress_001_NF002-centrifuge_report,Rathayibacter tritici,database
1.30E-07,3.03E-05,80,IonXpress_001_NF002-centrifuge_report,Anoxybacillus flavithermus,database
0,1.40E-05,37,IonXpress_001_NF002-centrifuge_report,Geobacillus thermodenitrificans,database
0,3.41E-06,9,IonXpress_001_NF002-centrifuge_report,Geobacillus thermoleovorans,database
1.22E-07,1.78E-05,47,IonXpress_001_NF002-centrifuge_report,Lactobacillus johnsonii,database
0,4.93E-06,13,IonXpress_001_NF002-centrifuge_report,Rickettsia bellii,database
0,1.78E-05,47,IonXpress_001_NF002-centrifuge_report,Komagataeibacter europaeus,database
0,1.90E-06,5,IonXpress_001_NF002-centrifuge_report,Candidatus Liberibacter asiaticus,database
3.05E-05,0.008294508,21869,IonXpress_001_NF002-centrifuge_report,Moraxella osloensis,database
3.07E-08,3.00E-05,79,IonXpress_001_NF002-centrifuge_report,Riemerella anatipestifer,database
1.94E-06,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Lactococcus phage Tuc2009,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Bovine alphaherpesvirus 5,database
0,1.90E-06,5,IonXpress_001_NF002-centrifuge_report,Gallid alphaherpesvirus 3,database
0,5.23E-05,138,IonXpress_001_NF002-centrifuge_report,Simbu orthobunyavirus,database
0,6.83E-06,18,IonXpress_001_NF002-centrifuge_report,Acholeplasma oculi,database
1.88E-117,5.61E-05,148,IonXpress_001_NF002-centrifuge_report,Citrobacter amalonaticus,database
0,5.31E-05,140,IonXpress_001_NF002-centrifuge_report,Haloferax gibbonsii,database
5.56E-21,9.48E-06,25,IonXpress_001_NF002-centrifuge_report,Corynebacterium kutscheri,database
5.31E-18,0.000115302,304,IonXpress_001_NF002-centrifuge_report,Rhodovulum sulfidophilum,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Lactococcus virus bIL67,database
0,2.28E-05,60,IonXpress_001_NF002-centrifuge_report,Clostridium saccharoperbutylacetonicum,database
6.81E-07,0.000626194,1651,IonXpress_001_NF002-centrifuge_report,Microbacterium aurum,database
3.78E-07,0.000257153,678,IonXpress_001_NF002-centrifuge_report,Mycobacterium abscessus,database
0,5.31E-06,14,IonXpress_001_NF002-centrifuge_report,Wigglesworthia glossinidia,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Human gammaherpesvirus 8,database
1.38E-08,0.000713049,1880,IonXpress_001_NF002-centrifuge_report,Nocardia farcinica,database
9.72E-09,0.000388005,1023,IonXpress_001_NF002-centrifuge_report,Nocardia seriolae,database
0,7.96E-06,21,IonXpress_001_NF002-centrifuge_report,Helicobacter bilis,database
0,1.52E-06,4,IonXpress_001_NF002-centrifuge_report,Ectocarpus siliculosus virus 1,database
0,3.41E-06,9,IonXpress_001_NF002-centrifuge_report,Candidatus Phytoplasma mali,database
1.44E-34,0.000598127,1577,IonXpress_001_NF002-centrifuge_report,Rhodococcus opacus,database
2.90E-157,0.000801043,2112,IonXpress_001_NF002-centrifuge_report,Sinomonas atrocyanea,database
0,0.000414555,1093,IonXpress_001_NF002-centrifuge_report,Streptomyces pristinaespiralis,database
0,1.90E-06,5,IonXpress_001_NF002-centrifuge_report,Ureaplasma parvum,database
0,3.03E-06,8,IonXpress_001_NF002-centrifuge_report,Cotesia congregata bracovirus,database
0,9.14E-05,241,IonXpress_001_NF002-centrifuge_report,Mesorhizobium ciceri,database
0,1.18E-05,31,IonXpress_001_NF002-centrifuge_report,Dialister pneumosintes,database
1.36E-06,0.000401659,1059,IonXpress_001_NF002-centrifuge_report,Erythrobacter litoralis,database
3.48E-08,2.31E-05,61,IonXpress_001_NF002-centrifuge_report,Streptococcus equi,database
0,3.03E-06,8,IonXpress_001_NF002-centrifuge_report,Wad Medani virus,database
1.63E-06,0.000347043,915,IonXpress_001_NF002-centrifuge_report,Acinetobacter junii,database
2.96E-06,0.001056678,2786,IonXpress_001_NF002-centrifuge_report,Stenotrophomonas maltophilia,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Epsilonpapillomavirus 1,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Human papillomavirus type 48,database
0,2.35E-05,62,IonXpress_001_NF002-centrifuge_report,Xenorhabdus bovienii,database
8.05E-06,0.000224535,592,IonXpress_001_NF002-centrifuge_report,Escherichia virus N15,database
0,1.90E-05,50,IonXpress_001_NF002-centrifuge_report,Thioploca ingrica,database
0,4.55E-06,12,IonXpress_001_NF002-centrifuge_report,Cyanothece sp. PCC 8801,database
1.79E-18,2.31E-05,61,IonXpress_001_NF002-centrifuge_report,Burkholderia plantarii,database
1.04E-40,0.000288633,761,IonXpress_001_NF002-centrifuge_report,Streptomyces sampsonii,database
0,7.32E-05,193,IonXpress_001_NF002-centrifuge_report,Nitrospira moscoviensis,database
0,0.000185089,488,IonXpress_001_NF002-centrifuge_report,Rubrobacter radiotolerans,database
0,1.29E-05,34,IonXpress_001_NF002-centrifuge_report,Sulfolobus islandicus,database
4.93E-07,0.000275358,726,IonXpress_001_NF002-centrifuge_report,Pseudomonas alcaligenes,database
0,2.28E-06,6,IonXpress_001_NF002-centrifuge_report,Pseudoalteromonas luteoviolacea,database
0,1.33E-05,35,IonXpress_001_NF002-centrifuge_report,Pseudoalteromonas rubra,database
1.87E-06,0.00033794,891,IonXpress_001_NF002-centrifuge_report,Rothia mucilaginosa,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Metallosphaera sedula,database
9.42E-07,0.00029546,779,IonXpress_001_NF002-centrifuge_report,Corynebacterium striatum,database
0,9.10E-06,24,IonXpress_001_NF002-centrifuge_report,Cyanothece sp. ATCC 51142,database
0,1.90E-06,5,IonXpress_001_NF002-centrifuge_report,Canarypox virus,database
0,2.92E-05,77,IonXpress_001_NF002-centrifuge_report,Paenibacillus durus,database
0,1.56E-05,41,IonXpress_001_NF002-centrifuge_report,Nitrosomonas communis,database
0,2.24E-05,59,IonXpress_001_NF002-centrifuge_report,Nitrosomonas ureae,database
0,3.26E-05,86,IonXpress_001_NF002-centrifuge_report,Desulfovibrio fairfieldensis,database
0,2.16E-05,57,IonXpress_001_NF002-centrifuge_report,Capnocytophaga haemolytica,database
0,1.90E-06,5,IonXpress_001_NF002-centrifuge_report,Enterobacteria phage RB32,database
0,0.000204433,539,IonXpress_001_NF002-centrifuge_report,Psychrobacter urativorans,database
0,2.24E-05,59,IonXpress_001_NF002-centrifuge_report,Vibrio scophthalmi,database
4.39E-06,4.55E-06,12,IonXpress_001_NF002-centrifuge_report,Autographa californica nucleopolyhedrovirus,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Paramecium bursaria Chlorella virus NY2A,database
0,8.08E-05,213,IonXpress_001_NF002-centrifuge_report,Anabaena sp. 90,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Spodoptera litura nucleopolyhedrovirus,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Breda virus,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Equine rhinitis A virus,database
6.74E-45,1.59E-05,42,IonXpress_001_NF002-centrifuge_report,Lactobacillus rhamnosus,database
5.40E-16,0.000626952,1653,IonXpress_001_NF002-centrifuge_report,Streptomyces lydicus,database
2.34E-08,0.000150575,397,IonXpress_001_NF002-centrifuge_report,Pseudomonas azotoformans,database
4.28E-59,6.07E-05,160,IonXpress_001_NF002-centrifuge_report,Pseudomonas corrugata,database
6.51E-08,0.000134645,355,IonXpress_001_NF002-centrifuge_report,Pseudomonas oryzihabitans,database
1.21E-08,5.99E-05,158,IonXpress_001_NF002-centrifuge_report,Serratia fonticola,database
0,1.18E-05,31,IonXpress_001_NF002-centrifuge_report,Mycoplasma pullorum,database
1.71E-05,0.000848453,2237,IonXpress_001_NF002-centrifuge_report,Acinetobacter pittii,database
0,2.88E-05,76,IonXpress_001_NF002-centrifuge_report,Xanthomonas fragariae,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Myxococcus phage Mx8,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Aotine betaherpesvirus 1,database
0,3.79E-06,10,IonXpress_001_NF002-centrifuge_report,Psittacid alphaherpesvirus 1,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Helicoverpa armigera nucleopolyhedrovirus,database
0,2.28E-06,6,IonXpress_001_NF002-centrifuge_report,Maize chlorotic dwarf virus,database
1.09E-24,2.65E-06,7,IonXpress_001_NF002-centrifuge_report,Pediococcus damnosus,database
0,2.24E-05,59,IonXpress_001_NF002-centrifuge_report,Aerococcus urinaeequi,database
0,1.21E-05,32,IonXpress_001_NF002-centrifuge_report,Tetragenococcus halophilus,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Tomato infectious chlorosis virus,database
9.35E-34,6.07E-06,16,IonXpress_001_NF002-centrifuge_report,Lactobacillus gallinarum,database
0,7.70E-05,203,IonXpress_001_NF002-centrifuge_report,Actinomyces meyeri,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Feline foamy virus,database
0,2.28E-06,6,IonXpress_001_NF002-centrifuge_report,Papaya leaf curl virus,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Enterococcus durans,database
5.14E-09,0.000243499,642,IonXpress_001_NF002-centrifuge_report,Pseudomonas citronellolis,database
0,1.29E-05,34,IonXpress_001_NF002-centrifuge_report,Pseudomonas amygdali,database
0,4.93E-06,13,IonXpress_001_NF002-centrifuge_report,Thermococcus peptonophilus,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Microplitis demolitor bracovirus,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Thermococcus chitonophagus,database
4.35E-08,6.52E-05,172,IonXpress_001_NF002-centrifuge_report,Raoultella ornithinolytica,database
1.25E-20,0.000852246,2247,IonXpress_001_NF002-centrifuge_report,Streptomyces venezuelae,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Staphylococcus phage Twort,database
0,7.59E-06,20,IonXpress_001_NF002-centrifuge_report,Vibrio anguillarum,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Equid alphaherpesvirus 9,database
0,3.79E-06,10,IonXpress_001_NF002-centrifuge_report,Thermococcus barophilus,database
0,1.63E-05,43,IonXpress_001_NF002-centrifuge_report,Oscillatoria acuminata,database
0,0.000307977,812,IonXpress_001_NF002-centrifuge_report,Xanthomonas sacchari,database
2.21E-44,6.30E-05,166,IonXpress_001_NF002-centrifuge_report,Xanthomonas vesicatoria,database
0,7.59E-05,200,IonXpress_001_NF002-centrifuge_report,Rhizobium gallicum,database
0,1.44E-05,38,IonXpress_001_NF002-centrifuge_report,Syntrophus aciditrophicus,database
1.41E-19,3.38E-05,89,IonXpress_001_NF002-centrifuge_report,Thermus brockianus,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Bacillus phage Bastille,database
0,1.37E-05,36,IonXpress_001_NF002-centrifuge_report,Citrobacter braakii,database
7.32E-08,0.000202536,534,IonXpress_001_NF002-centrifuge_report,Burkholderia thailandensis,database
0,2.81E-05,74,IonXpress_001_NF002-centrifuge_report,Colwellia sp. MT41,database
0,3.03E-06,8,IonXpress_001_NF002-centrifuge_report,Streptococcus phage Dp-1,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Ectropis obliqua nucleopolyhedrovirus,database
0,4.55E-05,120,IonXpress_001_NF002-centrifuge_report,Actinotignum schaalii,database
0,1.90E-06,5,IonXpress_001_NF002-centrifuge_report,Candidatus Phytoplasma australiense,database
0,1.90E-06,5,IonXpress_001_NF002-centrifuge_report,Paenibacillus peoriae,database
0,6.22E-05,164,IonXpress_001_NF002-centrifuge_report,Prochlorococcus marinus,database
7.82E-08,1.40E-05,37,IonXpress_001_NF002-centrifuge_report,Shewanella sp. MR-4,database
0,6.83E-06,18,IonXpress_001_NF002-centrifuge_report,Shewanella sp. MR-7,database
0,4.93E-06,13,IonXpress_001_NF002-centrifuge_report,Lactobacillus paraplantarum,database
5.87E-08,0.000160815,424,IonXpress_001_NF002-centrifuge_report,Burkholderia pyrrocinia,database
6.64E-07,0.000197226,520,IonXpress_001_NF002-centrifuge_report,Burkholderia vietnamiensis,database
1.07E-29,0.000128956,340,IonXpress_001_NF002-centrifuge_report,Phaeobacter gallaeciensis,database
1.23E-215,3.68E-05,97,IonXpress_001_NF002-centrifuge_report,Staphylococcus succinus,database
0,9.86E-06,26,IonXpress_001_NF002-centrifuge_report,Dehalococcoides mccartyi,database
0,4.17E-06,11,IonXpress_001_NF002-centrifuge_report,Acholeplasma brassicae,database
1.08E-06,0.000103923,274,IonXpress_001_NF002-centrifuge_report,Enterobacter asburiae,database
4.53E-59,1.93E-05,51,IonXpress_001_NF002-centrifuge_report,Lelliottia amnigena,database
0,7.51E-05,198,IonXpress_001_NF002-centrifuge_report,Pluralibacter gergoviae,database
0,2.62E-05,69,IonXpress_001_NF002-centrifuge_report,Kluyvera intermedia,database
0,7.81E-05,206,IonXpress_001_NF002-centrifuge_report,Serratia rubidaea,database
