pct,Experiment,mixture,tax_name,tool,reads
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Chromerida sp. RM11,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Citrobacter freundii,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Citrobacter koseri,CLARK,1
3.86E-06,E.coli - S.saprophyticus,10.0/90.0,Citrobacter rodentium,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Citrobacter youngae,CLARK,1
8.50E-05,E.coli - S.saprophyticus,10.0/90.0,Cronobacter sakazakii,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Cronobacter turicensis,CLARK,1
2.90E-06,E.coli - S.saprophyticus,10.0/90.0,Cupriavidus taiwanensis,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Cyanophora paradoxa,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Cyanothece sp. CCY0110,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Deinococcus gobiensis,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Delftia sp. Cs1-4,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Desulfotalea psychrophila,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Desulfotomaculum nigrificans,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Desulfovibrio desulfuricans,CLARK,1
3.86E-06,E.coli - S.saprophyticus,10.0/90.0,Desulfuromonas acetoxidans,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Dickeya dadantii,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Dickeya zeae,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Dictyostelium discoideum,CLARK,1
2.90E-06,E.coli - S.saprophyticus,10.0/90.0,Ehrlichia canis,CLARK,1
2.90E-06,E.coli - S.saprophyticus,10.0/90.0,Enterobacter aerogenes,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Enterobacter asburiae,CLARK,1
3.86E-06,E.coli - S.saprophyticus,10.0/90.0,Enterobacter cloacae,CLARK,1
5.79E-06,E.coli - S.saprophyticus,10.0/90.0,Enterobacter lignolyticus,CLARK,1
8.69E-06,E.coli - S.saprophyticus,10.0/90.0,Enterobacteria phage P1,CLARK,1
5.79E-06,E.coli - S.saprophyticus,10.0/90.0,Enterobacteriaceae bacterium strain FGI 57,CLARK,1
2.90E-06,E.coli - S.saprophyticus,10.0/90.0,Enterococcus faecium,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Enterococcus gallinarum,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Erwinia billingiae,CLARK,1
4.83E-06,E.coli - S.saprophyticus,10.0/90.0,Erwinia pyrifoliae,CLARK,1
6.66E-05,E.coli - S.saprophyticus,10.0/90.0,Erwinia sp. Ejp617,CLARK,1
0.132831,E.coli - S.saprophyticus,10.0/90.0,Escherichia coli,CLARK,1
0.00001545,E.coli - S.saprophyticus,10.0/90.0,Escherichia fergusonii,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Flexistipes sinusarabici,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Francisella tularensis,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Gemella haemolysans,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Gemmata obscuriglobus,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Geobacillus sp. C56-T3,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Geobacter bemidjiensis,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Gluconobacter oxydans,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Gottschalkia acidurici,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Helicobacter bizzozeronii,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Klebsiella oxytoca,CLARK,1
8.69E-06,E.coli - S.saprophyticus,10.0/90.0,Klebsiella pneumoniae,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Klebsiella variicola,CLARK,1
3.86E-06,E.coli - S.saprophyticus,10.0/90.0,Lactobacillus helveticus,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Lactobacillus jensenii,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Leptospira biflexa,CLARK,1
4.83E-06,E.coli - S.saprophyticus,10.0/90.0,Listeria monocytogenes,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Macrococcus caseolyticus,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Mageeibacillus indolicus,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Morganella morganii,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Nostoc punctiforme,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Oceanimonas sp. GK1,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Oceanobacillus iheyensis,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Oenococcus oeni,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Paenibacillus larvae,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Paenibacillus mucilaginosus,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Paenibacillus sp. oral taxon 786,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Pantoea ananatis,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Pantoea sp. At-9b,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Pasteurella multocida,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Pectobacterium carotovorum,CLARK,1
3.86E-06,E.coli - S.saprophyticus,10.0/90.0,Pedobacter sp. BAL39,CLARK,1
2.90E-06,E.coli - S.saprophyticus,10.0/90.0,Photobacterium profundum,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Plautia stali symbiont,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Porites porites,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Porphyromonas gingivalis,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Pseudomonas denitrificans,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Pseudomonas sp. VLB120,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Rahnella aquatilis,CLARK,1
7.73E-06,E.coli - S.saprophyticus,10.0/90.0,Raoultella ornithinolytica,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Raphidiopsis brookii,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Rhodomonas salina,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Rickettsia endosymbiont of Ixodes scapularis,CLARK,1
3.86E-06,E.coli - S.saprophyticus,10.0/90.0,Robiginitalea biformata,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Salmonella bongori,CLARK,1
0.000480883,E.coli - S.saprophyticus,10.0/90.0,Salmonella enterica,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Saprospira grandis,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Serratia marcescens,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Serratia plymuthica,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Serratia proteamaculans,CLARK,1
5.21E-05,E.coli - S.saprophyticus,10.0/90.0,Shigella boydii,CLARK,1
1.26E-05,E.coli - S.saprophyticus,10.0/90.0,Shigella dysenteriae,CLARK,1
8.21E-05,E.coli - S.saprophyticus,10.0/90.0,Shigella flexneri,CLARK,1
9.27E-05,E.coli - S.saprophyticus,10.0/90.0,Shigella sonnei,CLARK,1
6.76E-06,E.coli - S.saprophyticus,10.0/90.0,Shimwellia blattae,CLARK,1
6.76E-06,E.coli - S.saprophyticus,10.0/90.0,Solibacillus silvestris,CLARK,1
0.000257823,E.coli - S.saprophyticus,10.0/90.0,Staphylococcus argenteus,CLARK,1
0.00340094,E.coli - S.saprophyticus,10.0/90.0,Staphylococcus aureus,CLARK,1
0.00216107,E.coli - S.saprophyticus,10.0/90.0,Staphylococcus capitis,CLARK,1
0.00339225,E.coli - S.saprophyticus,10.0/90.0,Staphylococcus caprae,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Staphylococcus carnosus,CLARK,1
0.00391176,E.coli - S.saprophyticus,10.0/90.0,Staphylococcus epidermidis,CLARK,1
0.000815955,E.coli - S.saprophyticus,10.0/90.0,Staphylococcus haemolyticus,CLARK,1
0.000657592,E.coli - S.saprophyticus,10.0/90.0,Staphylococcus hominis,CLARK,1
0.000248166,E.coli - S.saprophyticus,10.0/90.0,Staphylococcus lugdunensis,CLARK,1
0.00066242,E.coli - S.saprophyticus,10.0/90.0,Staphylococcus pasteuri,CLARK,1
0.000829474,E.coli - S.saprophyticus,10.0/90.0,Staphylococcus pseudintermedius,CLARK,1
0.845448,E.coli - S.saprophyticus,10.0/90.0,Staphylococcus saprophyticus,CLARK,1
0.00379105,E.coli - S.saprophyticus,10.0/90.0,Staphylococcus warneri,CLARK,1
2.90E-06,E.coli - S.saprophyticus,10.0/90.0,Streptococcus agalactiae,CLARK,1
6.76E-06,E.coli - S.saprophyticus,10.0/90.0,Streptococcus dysgalactiae,CLARK,1
2.90E-06,E.coli - S.saprophyticus,10.0/90.0,Streptococcus lutetiensis,CLARK,1
2.90E-06,E.coli - S.saprophyticus,10.0/90.0,Streptococcus pneumoniae,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Streptococcus pyogenes,CLARK,1
5.79E-06,E.coli - S.saprophyticus,10.0/90.0,Streptococcus suis,CLARK,1
1.93E-06,E.coli - S.saprophyticus,10.0/90.0,Streptomyces venezuelae,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Synechococcus sp. WH 8102,CLARK,1
0.000309001,E.coli - S.saprophyticus,10.0/90.0,Tetragenococcus halophilus,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Thermosinus carboxydivorans,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Thioalkalivibrio sp. K90mix,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Turicibacter sanguinis,CLARK,1
5.79E-06,E.coli - S.saprophyticus,10.0/90.0,Vibrio antiquarius,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Vibrio sp. RC586,CLARK,1
2.90E-06,E.coli - S.saprophyticus,10.0/90.0,Yersinia enterocolitica,CLARK,1
3.86E-06,E.coli - S.saprophyticus,10.0/90.0,Yersinia intermedia,CLARK,1
1.93E-05,E.coli - S.saprophyticus,10.0/90.0,Yersinia pestis,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,Yersinia ruckeri,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,[Clostridium] sticklandii,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,gamma proteobacterium NOR5-3,CLARK,1
0.000000966,E.coli - S.saprophyticus,10.0/90.0,uncultured Termite group 1 bacterium,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Acetohalobium arabaticum,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Acidimicrobium ferrooxidans,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Aeromonas salmonicida,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Alcanivorax dieselolei,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Aliivibrio salmonicida,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Allochromatium vinosum,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Alteromonas mediterranea,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Anaerococcus hydrogenalis,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Anoxybacillus flavithermus,CLARK,1
4.14E-06,E.coli - S.saprophyticus,50.0/50.0,Bacillus cereus,CLARK,1
2.65E-05,E.coli - S.saprophyticus,50.0/50.0,Bacillus sp. B14905,CLARK,1
3.31E-06,E.coli - S.saprophyticus,50.0/50.0,Bacillus sp. NRRL B-14911,CLARK,1
3.31E-06,E.coli - S.saprophyticus,50.0/50.0,Bacillus thuringiensis,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Bradyrhizobium japonicum,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Buchnera aphidicola,CLARK,1
1.65E-06,E.coli - S.saprophyticus,50.0/50.0,Burkholderia pseudomallei,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Campylobacter coli,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Campylobacter jejuni,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Candidatus Liberibacter asiaticus,CLARK,1
2.48E-06,E.coli - S.saprophyticus,50.0/50.0,Candidatus Pantoea carbekii,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Capnocytophaga gingivalis,CLARK,1
1.65E-06,E.coli - S.saprophyticus,50.0/50.0,Carnobacterium maltaromaticum,CLARK,1
2.48E-06,E.coli - S.saprophyticus,50.0/50.0,Carnobacterium sp. AT7,CLARK,1
1.65E-06,E.coli - S.saprophyticus,50.0/50.0,Cellulosilyticum lentocellum,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Chloroflexus aggregans,CLARK,1
6.62E-06,E.coli - S.saprophyticus,50.0/50.0,Citrobacter freundii,CLARK,1
7.45E-06,E.coli - S.saprophyticus,50.0/50.0,Citrobacter koseri,CLARK,1
0.000015722,E.coli - S.saprophyticus,50.0/50.0,Citrobacter rodentium,CLARK,1
9.93E-06,E.coli - S.saprophyticus,50.0/50.0,Citrobacter youngae,CLARK,1
5.79E-06,E.coli - S.saprophyticus,50.0/50.0,Clostridiales bacterium 1_7_47FAA,CLARK,1
1.65E-06,E.coli - S.saprophyticus,50.0/50.0,Clostridium botulinum,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Comamonas testosteroni,CLARK,1
0.000359123,E.coli - S.saprophyticus,50.0/50.0,Cronobacter sakazakii,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Cupriavidus metallidurans,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Cyanobium gracile,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Cyanothece sp. CCY0110,CLARK,1
4.14E-06,E.coli - S.saprophyticus,50.0/50.0,Desulfotalea psychrophila,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Desulfovibrio desulfuricans,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Desulfurispirillum indicum,CLARK,1
2.48E-06,E.coli - S.saprophyticus,50.0/50.0,Dickeya dadantii,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Dickeya zeae,CLARK,1
3.31E-06,E.coli - S.saprophyticus,50.0/50.0,Dictyostelium discoideum,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Edwardsiella ictaluri,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Enhydrobacter aerosaccus,CLARK,1
6.62E-06,E.coli - S.saprophyticus,50.0/50.0,Enterobacter aerogenes,CLARK,1
5.79E-06,E.coli - S.saprophyticus,50.0/50.0,Enterobacter asburiae,CLARK,1
2.48E-05,E.coli - S.saprophyticus,50.0/50.0,Enterobacter cloacae,CLARK,1
2.07E-05,E.coli - S.saprophyticus,50.0/50.0,Enterobacter lignolyticus,CLARK,1
5.79E-06,E.coli - S.saprophyticus,50.0/50.0,Enterobacter sp. 638,CLARK,1
3.31E-06,E.coli - S.saprophyticus,50.0/50.0,Enterobacter sp. R4-368,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Enterobacteria phage BP-4795,CLARK,1
4.30E-05,E.coli - S.saprophyticus,50.0/50.0,Enterobacteria phage P1,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Enterobacteria phage cdtI,CLARK,1
2.15E-05,E.coli - S.saprophyticus,50.0/50.0,Enterobacteriaceae bacterium strain FGI 57,CLARK,1
1.65E-06,E.coli - S.saprophyticus,50.0/50.0,Enterococcus faecium,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Enterococcus hirae,CLARK,1
6.62E-06,E.coli - S.saprophyticus,50.0/50.0,Erwinia billingiae,CLARK,1
1.74E-05,E.coli - S.saprophyticus,50.0/50.0,Erwinia pyrifoliae,CLARK,1
0.000247414,E.coli - S.saprophyticus,50.0/50.0,Erwinia sp. Ejp617,CLARK,1
2.48E-06,E.coli - S.saprophyticus,50.0/50.0,Erwinia tasmaniensis,CLARK,1
0.559155,E.coli - S.saprophyticus,50.0/50.0,Escherichia coli,CLARK,1
7.53E-05,E.coli - S.saprophyticus,50.0/50.0,Escherichia fergusonii,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Ferrimonas balearica,CLARK,1
1.65E-06,E.coli - S.saprophyticus,50.0/50.0,Gemmata obscuriglobus,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Geobacillus sp. G11MC16,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Glaciecola nitratireducens,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Glaciecola sp. 4H-3-7+YE-5,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Gottschalkia acidurici,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Grimontia hollisae,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Haemophilus influenzae,CLARK,1
3.31E-06,E.coli - S.saprophyticus,50.0/50.0,Helicobacter bizzozeronii,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Hippea maritima,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Idiomarina baltica,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Idiomarina loihiensis,CLARK,1
0.000014067,E.coli - S.saprophyticus,50.0/50.0,Klebsiella oxytoca,CLARK,1
3.06E-05,E.coli - S.saprophyticus,50.0/50.0,Klebsiella pneumoniae,CLARK,1
8.27E-06,E.coli - S.saprophyticus,50.0/50.0,Klebsiella variicola,CLARK,1
2.48E-06,E.coli - S.saprophyticus,50.0/50.0,Lactobacillus helveticus,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Lactobacillus salivarius,CLARK,1
3.31E-06,E.coli - S.saprophyticus,50.0/50.0,Listeria monocytogenes,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Macrococcus caseolyticus,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Micrococcus luteus,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Neisseria lactamica,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Neisseria mucosa,CLARK,1
4.14E-06,E.coli - S.saprophyticus,50.0/50.0,Pantoea ananatis,CLARK,1
3.31E-06,E.coli - S.saprophyticus,50.0/50.0,Pantoea sp. At-9b,CLARK,1
1.65E-06,E.coli - S.saprophyticus,50.0/50.0,Pantoea vagans,CLARK,1
6.62E-06,E.coli - S.saprophyticus,50.0/50.0,Pectobacterium carotovorum,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Pectobacterium sp. SCC3193,CLARK,1
1.65E-06,E.coli - S.saprophyticus,50.0/50.0,Pedobacter sp. BAL39,CLARK,1
1.65E-06,E.coli - S.saprophyticus,50.0/50.0,Peptoclostridium difficile,CLARK,1
4.96E-06,E.coli - S.saprophyticus,50.0/50.0,Photobacterium profundum,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Physarum polycephalum,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Plasmodium knowlesi,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Plasmodium vivax,CLARK,1
1.32E-05,E.coli - S.saprophyticus,50.0/50.0,Plautia stali symbiont,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Porphyromonas gingivalis,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Providencia alcalifaciens,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Pseudoalteromonas sp. SM9913,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Pseudoflavonifractor capillosus,CLARK,1
2.48E-06,E.coli - S.saprophyticus,50.0/50.0,Pseudomonas putida,CLARK,1
4.96E-06,E.coli - S.saprophyticus,50.0/50.0,Rahnella aquatilis,CLARK,1
2.65E-05,E.coli - S.saprophyticus,50.0/50.0,Raoultella ornithinolytica,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Rhodomonas salina,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Robiginitalea biformata,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Ruminiclostridium thermocellum,CLARK,1
4.96E-06,E.coli - S.saprophyticus,50.0/50.0,Salmonella bongori,CLARK,1
0.00191642,E.coli - S.saprophyticus,50.0/50.0,Salmonella enterica,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Saprospira grandis,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Serratia liquefaciens,CLARK,1
4.96E-06,E.coli - S.saprophyticus,50.0/50.0,Serratia marcescens,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Serratia odorifera,CLARK,1
5.79E-06,E.coli - S.saprophyticus,50.0/50.0,Serratia plymuthica,CLARK,1
3.31E-06,E.coli - S.saprophyticus,50.0/50.0,Serratia proteamaculans,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Shewanella loihica,CLARK,1
0.000217625,E.coli - S.saprophyticus,50.0/50.0,Shigella boydii,CLARK,1
6.62E-05,E.coli - S.saprophyticus,50.0/50.0,Shigella dysenteriae,CLARK,1
0.000268928,E.coli - S.saprophyticus,50.0/50.0,Shigella flexneri,CLARK,1
0.000311129,E.coli - S.saprophyticus,50.0/50.0,Shigella sonnei,CLARK,1
1.74E-05,E.coli - S.saprophyticus,50.0/50.0,Shimwellia blattae,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Sodalis glossinidius,CLARK,1
4.14E-06,E.coli - S.saprophyticus,50.0/50.0,Solibacillus silvestris,CLARK,1
0.00014398,E.coli - S.saprophyticus,50.0/50.0,Staphylococcus argenteus,CLARK,1
0.0016988,E.coli - S.saprophyticus,50.0/50.0,Staphylococcus aureus,CLARK,1
0.00113033,E.coli - S.saprophyticus,50.0/50.0,Staphylococcus capitis,CLARK,1
0.00161853,E.coli - S.saprophyticus,50.0/50.0,Staphylococcus caprae,CLARK,1
0.00198841,E.coli - S.saprophyticus,50.0/50.0,Staphylococcus epidermidis,CLARK,1
0.000337608,E.coli - S.saprophyticus,50.0/50.0,Staphylococcus haemolyticus,CLARK,1
0.000362432,E.coli - S.saprophyticus,50.0/50.0,Staphylococcus hominis,CLARK,1
0.000109226,E.coli - S.saprophyticus,50.0/50.0,Staphylococcus lugdunensis,CLARK,1
0.000389739,E.coli - S.saprophyticus,50.0/50.0,Staphylococcus pasteuri,CLARK,1
0.000409598,E.coli - S.saprophyticus,50.0/50.0,Staphylococcus pseudintermedius,CLARK,1
0.426528,E.coli - S.saprophyticus,50.0/50.0,Staphylococcus saprophyticus,CLARK,1
0.00188581,E.coli - S.saprophyticus,50.0/50.0,Staphylococcus warneri,CLARK,1
1.65E-06,E.coli - S.saprophyticus,50.0/50.0,Streptococcus agalactiae,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Streptococcus dysgalactiae,CLARK,1
2.48E-06,E.coli - S.saprophyticus,50.0/50.0,Streptococcus pneumoniae,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Streptococcus pyogenes,CLARK,1
4.14E-06,E.coli - S.saprophyticus,50.0/50.0,Streptococcus suis,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Streptomyces sp. e14,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Synechococcus sp. WH 8102,CLARK,1
0.00013736,E.coli - S.saprophyticus,50.0/50.0,Tetragenococcus halophilus,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Thauera sp. MZ1T,CLARK,1
1.65E-06,E.coli - S.saprophyticus,50.0/50.0,Turicibacter sanguinis,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Vibrio antiquarius,CLARK,1
3.31E-06,E.coli - S.saprophyticus,50.0/50.0,Vibrio campbellii,CLARK,1
2.48E-06,E.coli - S.saprophyticus,50.0/50.0,Vibrio cholerae,CLARK,1
1.65E-06,E.coli - S.saprophyticus,50.0/50.0,Vibrio coralliilyticus,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Vibrio furnissii,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Vibrio harveyi,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Vibrio sp. RC586,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Vibrio vulnificus,CLARK,1
1.65E-06,E.coli - S.saprophyticus,50.0/50.0,Vibrionales bacterium SWAT-3,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Xenorhabdus nematophila,CLARK,1
2.48E-06,E.coli - S.saprophyticus,50.0/50.0,Yersinia aldovae,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Yersinia bercovieri,CLARK,1
1.08E-05,E.coli - S.saprophyticus,50.0/50.0,Yersinia enterocolitica,CLARK,1
1.08E-05,E.coli - S.saprophyticus,50.0/50.0,Yersinia intermedia,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Yersinia kristensenii,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Yersinia mollaretii,CLARK,1
9.18E-05,E.coli - S.saprophyticus,50.0/50.0,Yersinia pestis,CLARK,1
1.65E-06,E.coli - S.saprophyticus,50.0/50.0,Yersinia pseudotuberculosis,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,Yersinia rohdei,CLARK,1
2.48E-06,E.coli - S.saprophyticus,50.0/50.0,Yersinia ruckeri,CLARK,1
3.31E-06,E.coli - S.saprophyticus,50.0/50.0,gamma proteobacterium NOR5-3,CLARK,1
0.000000827,E.coli - S.saprophyticus,50.0/50.0,uncultured Termite group 1 bacterium,CLARK,1
0.000000855,E.coli - S.saprophyticus,90.0/10.0,Acidithiobacillus caldus,CLARK,1
0.000000855,E.coli - S.saprophyticus,90.0/10.0,Actinobacillus suis,CLARK,1
1.71E-06,E.coli - S.saprophyticus,90.0/10.0,Aeromonas salmonicida,CLARK,1
0.000000855,E.coli - S.saprophyticus,90.0/10.0,Aeromonas veronii,CLARK,1
2.57E-06,E.coli - S.saprophyticus,90.0/10.0,Aliivibrio salmonicida,CLARK,1
0.000000855,E.coli - S.saprophyticus,90.0/10.0,Allochromatium vinosum,CLARK,1
