abundance,pct,reads,sample,tax_name,technique
0,2.28E-05,60,Patient2,Clostridium saccharoperbutylacetonicum,database exclusion
6.81E-07,0.000626194,1651,Patient2,Microbacterium aurum,database exclusion
3.78E-07,0.000257153,678,Patient2,Mycobacterium abscessus,database exclusion
0,5.31E-06,14,Patient2,Wigglesworthia glossinidia,database exclusion
0,3.79E-07,1,Patient2,Human gammaherpesvirus 8,database exclusion
1.38E-08,0.000713049,1880,Patient2,Nocardia farcinica,database exclusion
9.72E-09,0.000388005,1023,Patient2,Nocardia seriolae,database exclusion
0,7.96E-06,21,Patient2,Helicobacter bilis,database exclusion
0,1.52E-06,4,Patient2,Ectocarpus siliculosus virus 1,database exclusion
0,3.41E-06,9,Patient2,Candidatus Phytoplasma mali,database exclusion
1.44E-34,0.000598127,1577,Patient2,Rhodococcus opacus,database exclusion
2.90E-157,0.000801043,2112,Patient2,Sinomonas atrocyanea,database exclusion
0,0.000414555,1093,Patient2,Streptomyces pristinaespiralis,database exclusion
0,1.90E-06,5,Patient2,Ureaplasma parvum,database exclusion
0,3.03E-06,8,Patient2,Cotesia congregata bracovirus,database exclusion
0,9.14E-05,241,Patient2,Mesorhizobium ciceri,database exclusion
0,1.18E-05,31,Patient2,Dialister pneumosintes,database exclusion
1.36E-06,0.000401659,1059,Patient2,Erythrobacter litoralis,database exclusion
3.48E-08,2.31E-05,61,Patient2,Streptococcus equi,database exclusion
0,3.03E-06,8,Patient2,Wad Medani virus,database exclusion
1.63E-06,0.000347043,915,Patient2,Acinetobacter junii,database exclusion
2.96E-06,0.001056678,2786,Patient2,Stenotrophomonas maltophilia,database exclusion
0,1.14E-06,3,Patient2,Epsilonpapillomavirus 1,database exclusion
0,7.59E-07,2,Patient2,Human papillomavirus type 48,database exclusion
0,2.35E-05,62,Patient2,Xenorhabdus bovienii,database exclusion
8.05E-06,0.000224535,592,Patient2,Escherichia virus N15,database exclusion
0,1.90E-05,50,Patient2,Thioploca ingrica,database exclusion
0,4.55E-06,12,Patient2,Cyanothece sp. PCC 8801,database exclusion
1.79E-18,2.31E-05,61,Patient2,Burkholderia plantarii,database exclusion
1.04E-40,0.000288633,761,Patient2,Streptomyces sampsonii,database exclusion
0,7.32E-05,193,Patient2,Nitrospira moscoviensis,database exclusion
0,0.000185089,488,Patient2,Rubrobacter radiotolerans,database exclusion
0,1.29E-05,34,Patient2,Sulfolobus islandicus,database exclusion
4.93E-07,0.000275358,726,Patient2,Pseudomonas alcaligenes,database exclusion
0,2.28E-06,6,Patient2,Pseudoalteromonas luteoviolacea,database exclusion
0,1.33E-05,35,Patient2,Pseudoalteromonas rubra,database exclusion
1.87E-06,0.00033794,891,Patient2,Rothia mucilaginosa,database exclusion
0,7.59E-07,2,Patient2,Metallosphaera sedula,database exclusion
9.42E-07,0.00029546,779,Patient2,Corynebacterium striatum,database exclusion
0,9.10E-06,24,Patient2,Cyanothece sp. ATCC 51142,database exclusion
0,1.90E-06,5,Patient2,Canarypox virus,database exclusion
0,2.92E-05,77,Patient2,Paenibacillus durus,database exclusion
0,1.56E-05,41,Patient2,Nitrosomonas communis,database exclusion
0,2.24E-05,59,Patient2,Nitrosomonas ureae,database exclusion
0,3.26E-05,86,Patient2,Desulfovibrio fairfieldensis,database exclusion
0,2.16E-05,57,Patient2,Capnocytophaga haemolytica,database exclusion
0,1.90E-06,5,Patient2,Enterobacteria phage RB32,database exclusion
0,0.000204433,539,Patient2,Psychrobacter urativorans,database exclusion
0,2.24E-05,59,Patient2,Vibrio scophthalmi,database exclusion
4.39E-06,4.55E-06,12,Patient2,Autographa californica nucleopolyhedrovirus,database exclusion
0,3.79E-07,1,Patient2,Paramecium bursaria Chlorella virus NY2A,database exclusion
0,8.08E-05,213,Patient2,Anabaena sp. 90,database exclusion
0,1.14E-06,3,Patient2,Spodoptera litura nucleopolyhedrovirus,database exclusion
0,1.14E-06,3,Patient2,Breda virus,database exclusion
0,3.79E-07,1,Patient2,Equine rhinitis A virus,database exclusion
6.74E-45,1.59E-05,42,Patient2,Lactobacillus rhamnosus,database exclusion
5.40E-16,0.000626952,1653,Patient2,Streptomyces lydicus,database exclusion
2.34E-08,0.000150575,397,Patient2,Pseudomonas azotoformans,database exclusion
4.28E-59,6.07E-05,160,Patient2,Pseudomonas corrugata,database exclusion
6.51E-08,0.000134645,355,Patient2,Pseudomonas oryzihabitans,database exclusion
1.21E-08,5.99E-05,158,Patient2,Serratia fonticola,database exclusion
0,1.18E-05,31,Patient2,Mycoplasma pullorum,database exclusion
1.71E-05,0.000848453,2237,Patient2,Acinetobacter pittii,database exclusion
0,2.88E-05,76,Patient2,Xanthomonas fragariae,database exclusion
0,3.79E-07,1,Patient2,Myxococcus phage Mx8,database exclusion
0,1.14E-06,3,Patient2,Aotine betaherpesvirus 1,database exclusion
0,3.79E-06,10,Patient2,Psittacid alphaherpesvirus 1,database exclusion
0,7.59E-07,2,Patient2,Helicoverpa armigera nucleopolyhedrovirus,database exclusion
0,2.28E-06,6,Patient2,Maize chlorotic dwarf virus,database exclusion
1.09E-24,2.65E-06,7,Patient2,Pediococcus damnosus,database exclusion
0,2.24E-05,59,Patient2,Aerococcus urinaeequi,database exclusion
0,1.21E-05,32,Patient2,Tetragenococcus halophilus,database exclusion
0,7.59E-07,2,Patient2,Tomato infectious chlorosis virus,database exclusion
9.35E-34,6.07E-06,16,Patient2,Lactobacillus gallinarum,database exclusion
0,7.70E-05,203,Patient2,Actinomyces meyeri,database exclusion
0,3.79E-07,1,Patient2,Feline foamy virus,database exclusion
0,2.28E-06,6,Patient2,Papaya leaf curl virus,database exclusion
0,7.59E-07,2,Patient2,Enterococcus durans,database exclusion
5.14E-09,0.000243499,642,Patient2,Pseudomonas citronellolis,database exclusion
0,1.29E-05,34,Patient2,Pseudomonas amygdali,database exclusion
0,4.93E-06,13,Patient2,Thermococcus peptonophilus,database exclusion
0,3.79E-07,1,Patient2,Microplitis demolitor bracovirus,database exclusion
0,1.14E-06,3,Patient2,Thermococcus chitonophagus,database exclusion
4.35E-08,6.52E-05,172,Patient2,Raoultella ornithinolytica,database exclusion
1.25E-20,0.000852246,2247,Patient2,Streptomyces venezuelae,database exclusion
0,3.79E-07,1,Patient2,Staphylococcus phage Twort,database exclusion
0,7.59E-06,20,Patient2,Vibrio anguillarum,database exclusion
0,3.79E-07,1,Patient2,Equid alphaherpesvirus 9,database exclusion
0,3.79E-06,10,Patient2,Thermococcus barophilus,database exclusion
0,1.63E-05,43,Patient2,Oscillatoria acuminata,database exclusion
0,0.000307977,812,Patient2,Xanthomonas sacchari,database exclusion
2.21E-44,6.30E-05,166,Patient2,Xanthomonas vesicatoria,database exclusion
0,7.59E-05,200,Patient2,Rhizobium gallicum,database exclusion
0,1.44E-05,38,Patient2,Syntrophus aciditrophicus,database exclusion
1.41E-19,3.38E-05,89,Patient2,Thermus brockianus,database exclusion
0,7.59E-07,2,Patient2,Bacillus phage Bastille,database exclusion
0,1.37E-05,36,Patient2,Citrobacter braakii,database exclusion
7.32E-08,0.000202536,534,Patient2,Burkholderia thailandensis,database exclusion
0,2.81E-05,74,Patient2,Colwellia sp. MT41,database exclusion
0,3.03E-06,8,Patient2,Streptococcus phage Dp-1,database exclusion
0,1.14E-06,3,Patient2,Ectropis obliqua nucleopolyhedrovirus,database exclusion
0,4.55E-05,120,Patient2,Actinotignum schaalii,database exclusion
0,1.90E-06,5,Patient2,Candidatus Phytoplasma australiense,database exclusion
0,1.90E-06,5,Patient2,Paenibacillus peoriae,database exclusion
0,6.22E-05,164,Patient2,Prochlorococcus marinus,database exclusion
7.82E-08,1.40E-05,37,Patient2,Shewanella sp. MR-4,database exclusion
0,6.83E-06,18,Patient2,Shewanella sp. MR-7,database exclusion
0,4.93E-06,13,Patient2,Lactobacillus paraplantarum,database exclusion
5.87E-08,0.000160815,424,Patient2,Burkholderia pyrrocinia,database exclusion
6.64E-07,0.000197226,520,Patient2,Burkholderia vietnamiensis,database exclusion
1.07E-29,0.000128956,340,Patient2,Phaeobacter gallaeciensis,database exclusion
1.23E-215,3.68E-05,97,Patient2,Staphylococcus succinus,database exclusion
0,9.86E-06,26,Patient2,Dehalococcoides mccartyi,database exclusion
0,4.17E-06,11,Patient2,Acholeplasma brassicae,database exclusion
1.08E-06,0.000103923,274,Patient2,Enterobacter asburiae,database exclusion
4.53E-59,1.93E-05,51,Patient2,Lelliottia amnigena,database exclusion
0,7.51E-05,198,Patient2,Pluralibacter gergoviae,database exclusion
0,2.62E-05,69,Patient2,Kluyvera intermedia,database exclusion
0,7.81E-05,206,Patient2,Serratia rubidaea,database exclusion
0,7.59E-07,2,Patient2,Anomala cuprea entomopoxvirus,database exclusion
0,2.24E-05,59,Patient2,Shewanella baltica,database exclusion
2.61E-122,6.60E-05,174,Patient2,Azoarcus sp. BH72,database exclusion
8.39E-08,5.01E-05,132,Patient2,Acinetobacter sp. ADP1,database exclusion
0,1.02E-05,27,Patient2,Zobellia galactanivorans,database exclusion
0,1.90E-05,50,Patient2,Nostoc punctiforme,database exclusion
0,3.79E-07,1,Patient2,Apoi virus,database exclusion
0,3.79E-07,1,Patient2,Yaounde virus,database exclusion
0,1.78E-05,47,Patient2,Synechococcus sp. CC9311,database exclusion
6.24E-22,3.41E-05,90,Patient2,Corynebacterium ulcerans,database exclusion
0,9.10E-06,24,Patient2,Halothece sp. PCC 7418,database exclusion
0,2.58E-05,68,Patient2,Cyanothece sp. PCC 7424,database exclusion
0,3.79E-07,1,Patient2,Wolbachia sp. wRi,database exclusion
0,1.48E-05,39,Patient2,Bacillus clausii,database exclusion
3.29E-05,0.025811625,68054,Patient2,BeAn 58058 virus,database exclusion
0,0.000368662,972,Patient2,Streptomyces alboflavus,database exclusion
0,4.93E-06,13,Patient2,Edwardsiella ictaluri,database exclusion
1.49E-08,8.72E-06,23,Patient2,Citrobacter werkmanii,database exclusion
0,0.000170677,450,Patient2,Streptomyces albolongus,database exclusion
0,0.000335285,884,Patient2,Streptomyces griseochromogenes,database exclusion
5.62E-09,0.000531373,1401,Patient2,Streptomyces pactum,database exclusion
0,3.79E-07,1,Patient2,Wiseana iridescent virus,database exclusion
0,5.54E-05,146,Patient2,Streptomyces albulus,database exclusion
3.74E-08,0.000236292,623,Patient2,Cupriavidus basilensis,database exclusion
0,6.45E-06,17,Patient2,Thermococcus kodakarensis,database exclusion
1.51E-08,7.85E-05,207,Patient2,Pseudomonas sp. VLB120,database exclusion
0,0.00032732,863,Patient2,Curtobacterium pusillum,database exclusion
0,0.000154747,408,Patient2,Caulobacter henricii,database exclusion
0,3.79E-07,1,Patient2,Ovine enzootic nasal tumor virus,database exclusion
0,1.02E-05,27,Patient2,Macrococcus caseolyticus,database exclusion
0,2.28E-06,6,Patient2,Staphylococcus condimenti,database exclusion
0,4.55E-06,12,Patient2,Pyrococcus horikoshii,database exclusion
4.47E-08,5.16E-05,136,Patient2,Pseudomonas plecoglossicida,database exclusion
2.20E-06,0.000633021,1669,Patient2,Kocuria palustris,database exclusion
0.000191994,0.008388949,22118,Patient2,Human erythrovirus V9,database exclusion
0,7.59E-07,2,Patient2,Armadillidium vulgare iridescent virus,database exclusion
9.53E-06,0.00074984,1977,Patient2,Staphylococcus capitis,database exclusion
0,7.59E-07,2,Patient2,Citrus psorosis virus,database exclusion
0,3.79E-07,1,Patient2,Buzura suppressaria nucleopolyhedrovirus,database exclusion
0,7.59E-07,2,Patient2,Choristoneura fumiferana DEF multiple nucleopolyhedrovirus,database exclusion
0,5.31E-06,14,Patient2,Ferroplasma acidiphilum,database exclusion
0,0.000248429,655,Patient2,Paraburkholderia caribensis,database exclusion
0,0.000235534,621,Patient2,Streptomyces autolyticus,database exclusion
0,1.14E-06,3,Patient2,Thermocrinis ruber,database exclusion
0,1.14E-05,30,Patient2,Mannheimia haemolytica,database exclusion
6.34E-08,0.000208226,549,Patient2,Aromatoleum aromaticum,database exclusion
2.94E-07,4.59E-05,121,Patient2,Prevotella enoeca,database exclusion
9.45E-08,0.000472205,1245,Patient2,Roseateles depolymerans,database exclusion
1.47E-08,0.000131611,347,Patient2,Pseudomonas monteilii,database exclusion
8.24E-07,0.000221121,583,Patient2,Pseudomonas veronii,database exclusion
0,4.48E-05,118,Patient2,Xanthomonas fuscans,database exclusion
3.59E-08,8.34E-06,22,Patient2,Myroides odoratimimus,database exclusion
0,1.71E-05,45,Patient2,Solibacillus silvestris,database exclusion
0,5.69E-06,15,Patient2,Helicobacter typhlonius,database exclusion
1.25E-07,0.000111888,295,Patient2,Sphingobium herbicidovorans,database exclusion
1.33E-08,0.000281048,741,Patient2,Xanthobacter autotrophicus,database exclusion
0,2.73E-05,72,Patient2,Denitrobacterium detoxificans,database exclusion
0,3.79E-07,1,Patient2,Bacillus gibsonii,database exclusion
0,1.71E-05,45,Patient2,Bacillus horikoshii,database exclusion
0,3.41E-06,9,Patient2,Methanothermobacter marburgensis,database exclusion
0,3.79E-07,1,Patient2,Equid alphaherpesvirus 3,database exclusion
0,2.05E-05,54,Patient2,Aliivibrio wodanis,database exclusion
0,2.20E-05,58,Patient2,Moritella viscosa,database exclusion
1.88E-75,0.000140334,370,Patient2,Rhodoferax antarcticus,database exclusion
0,2.77E-05,73,Patient2,Pseudanabaena sp. PCC 7367,database exclusion
3.02E-171,4.93E-06,13,Patient2,Obesumbacterium proteus,database exclusion
0,6.07E-06,16,Patient2,Pragia fontium,database exclusion
1.25E-07,4.78E-05,126,Patient2,Serratia plymuthica,database exclusion
0,3.79E-07,1,Patient2,Melanoplus sanguinipes entomopoxvirus,database exclusion
5.91E-08,1.52E-06,4,Patient2,Mycobacterium immunogenum,database exclusion
0,0.000177504,468,Patient2,Aminobacter aminovorans,database exclusion
0,1.97E-05,52,Patient2,gamma proteobacterium HdN1,database exclusion
0,1.52E-06,4,Patient2,Chlamydia psittaci,database exclusion
0,2.28E-06,6,Patient2,Chlamydia pneumoniae,database exclusion
0,1.56E-05,41,Patient2,Chlamydia suis,database exclusion
0,4.93E-06,13,Patient2,Chlamydia muridarum,database exclusion
6.78E-07,0.000108475,286,Patient2,Stenotrophomonas nitritireducens,database exclusion
6.57E-07,0.000139196,367,Patient2,Leclercia adecarboxylata,database exclusion
0,2.73E-05,72,Patient2,Lactobacillus amylolyticus,database exclusion
0,3.79E-07,1,Patient2,Zucchini lethal chlorosis virus,database exclusion
0,1.71E-05,45,Patient2,Methanoculleus bourgensis,database exclusion
0,1.93E-05,51,Patient2,Clostridium aceticum,database exclusion
2.02E-08,9.10E-05,240,Patient2,Eggerthella lenta,database exclusion
7.80E-07,0.000349698,922,Patient2,Microbacterium chocolatum,database exclusion
4.73E-36,0.000387246,1021,Patient2,Lysobacter antibioticus,database exclusion
0,3.79E-07,1,Patient2,Synechococcus sp. WH 8102,database exclusion
0,1.37E-05,36,Patient2,Photobacterium damselae,database exclusion
5.72E-06,0.001044921,2755,Patient2,Thauera sp. MZ1T,database exclusion
1.12E-07,0.000556785,1468,Patient2,Achromobacter xylosoxidans,database exclusion
0,9.10E-06,24,Patient2,endosymbiont of Acanthamoeba sp. UWC8,database exclusion
0,0.000419106,1105,Patient2,Pseudomonas chlororaphis,database exclusion
0,2.62E-05,69,Patient2,Clostridium pasteurianum,database exclusion
0,3.79E-06,10,Patient2,Methanoculleus sp. MAB1,database exclusion
0,9.48E-06,25,Patient2,Mycoplasma dispar,database exclusion
0,1.44E-05,38,Patient2,Bacillus weihenstephanensis,database exclusion
0,2.12E-05,56,Patient2,Bacillus flexus,database exclusion
0,1.18E-05,31,Patient2,Aerococcus christensenii,database exclusion
8.98E-07,0.000339078,894,Patient2,Burkholderia multivorans,database exclusion
0,3.79E-07,1,Patient2,Mycobacterium phage TM4,database exclusion
0,1.10E-05,29,Patient2,Lactobacillus acidipiscis,database exclusion
2.26E-08,6.14E-05,162,Patient2,Xanthomonas gardneri,database exclusion
0,1.06E-05,28,Patient2,Campylobacter hyointestinalis,database exclusion
0,8.72E-06,23,Patient2,Candidatus Paracaedibacter acanthamoebae,database exclusion
0,1.90E-06,5,Patient2,Oryctes rhinoceros nudivirus,database exclusion
1.09E-15,0.000345905,912,Patient2,Herbaspirillum frisingense,database exclusion
0,3.79E-06,10,Patient2,Ketogulonicigenium vulgare,database exclusion
0,6.56E-05,173,Patient2,Ketogulonicigenium robustum,database exclusion
7.40E-07,0.000428967,1131,Patient2,Sphingomonas koreensis,database exclusion
1.98E-33,3.94E-05,104,Patient2,Pandoraea apista,database exclusion
2.60E-130,0.000103544,273,Patient2,Pandoraea norimbergensis,database exclusion
1.55E-07,9.44E-05,249,Patient2,Pandoraea pnomenusa,database exclusion
0,0.000124025,327,Patient2,Pandoraea pulmonicola,database exclusion
1.33E-08,8.65E-05,228,Patient2,Pandoraea sputorum,database exclusion
0,3.75E-05,99,Patient2,Edwardsiella hoshinae,database exclusion
0,8.72E-06,23,Patient2,Fervidobacterium pennivorans,database exclusion
0,2.05E-05,54,Patient2,Shewanella japonica,database exclusion
3.01E-21,2.50E-05,66,Patient2,Shewanella sp. ANA-3,database exclusion
2.70E-07,0.001236458,3260,Patient2,Ramlibacter tataouinensis,database exclusion
1.44E-76,0.000140713,371,Patient2,Bordetella petrii,database exclusion
1.97E-42,0.000198744,524,Patient2,Burkholderia stabilis,database exclusion
5.73E-07,0.000438829,1157,Patient2,Burkholderia cenocepacia,database exclusion
2.13E-07,0.000184331,486,Patient2,Flavobacterium psychrophilum,database exclusion
0,3.75E-05,99,Patient2,Desulfococcus oleovorans,database exclusion
0,0.000229465,605,Patient2,Thauera chlorobenzoica,database exclusion
0,4.55E-06,12,Patient2,Bacillus sp. OxB-1,database exclusion
0,1.02E-05,27,Patient2,Calothrix sp. PCC 7507,database exclusion
1.80E-77,0.000198364,523,Patient2,Streptomyces coelicolor,database exclusion
0,1.90E-06,5,Patient2,Wolbachia endosymbiont of Onchocerca ochengi,database exclusion
0,0.000207467,547,Patient2,Rhodococcus jostii,database exclusion
4.93E-07,0.00057006,1503,Patient2,Burkholderia ubonensis,database exclusion
0,3.79E-07,1,Patient2,Thysanoplusia orichalcea nucleopolyhedrovirus,database exclusion
5.95E-07,4.36E-05,115,Patient2,Streptococcus infantarius,database exclusion
0,2.05E-05,54,Patient2,Nostoc sp. PCC 7120,database exclusion
3.86E-06,0.001764038,4651,Patient2,Janibacter terrae,database exclusion
