abundance,pct,reads,sample,Patient,Time,tax_name
0,1.61E-06,2,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Streptomyces sp. CFMR 7
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Arthrobacter sp. YC-RL1
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Arsenicicoccus sp. oral taxon 190
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Limnohabitans sp. 103DPR2
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Paenibacillus sp. 32O-W
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Thermococcus piezophilus
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Turicibacter sp. H121
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Chryseobacterium sp. IHB B 17019
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Burkholderia sp. Bp7605
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Wenyingzhuangia fucanilytica
0,1.61E-06,2,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Acidovorax sp. RAC01
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Sinorhizobium sp. RAC02
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Rhodobacter sp. LPB0142
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Sphingobium sp. EP60837
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Pseudomonas sp. TCU-HL1
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Sulfolobus sp. A20
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Porphyrobacter sp. LM 6
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Stenotrophomonas sp. LM091
0,8.04E-07,1,DFU_WGS_BC075_pt57_tube79-2_3deepcurretage.fa,Patient1,1,Jeongeupia sp. USM3
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Buchnera aphidicola
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Sorangium cellulosum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Cyclobacterium marinum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pirellula staleyi
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Isosphaera pallida
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Spirochaeta thermophila
0,1.00E-06,3,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Brachyspira hyodysenteriae
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Leptospira borgpetersenii
0,1.33E-06,4,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Helicobacter pylori
0.000314382,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Comamonas testosteroni
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pseudomonas aeruginosa
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pseudomonas fluorescens
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pseudomonas putida
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Ralstonia solanacearum
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pseudomonas stutzeri
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Legionella pneumophila
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Legionella hackeliae
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Acinetobacter baumannii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Neisseria meningitidis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Chromobacterium violaceum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Zymomonas mobilis
8.25E-15,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Citrobacter freundii
0.000305836,1.20E-05,36,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,[Enterobacter] aerogenes
0,4.00E-06,12,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pantoea agglomerans
0.000722129,7.33E-06,22,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Enterobacter cloacae
0,2.67E-06,8,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pantoea ananatis
0.000184477,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pectobacterium carotovorum
0.0006207,1.60E-05,48,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Escherichia coli
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Shimwellia blattae
1.50E-26,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Escherichia fergusonii
4.47E-17,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Hafnia alvei
0.000175962,8.67E-06,26,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Klebsiella oxytoca
0.696129,0.011956622,35873,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Klebsiella pneumoniae
1.41E-40,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Proteus mirabilis
0,1.00E-06,3,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Providencia stuartii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Serratia liquefaciens
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Serratia marcescens
3.01E-44,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Yersinia enterocolitica
0.000184649,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Yersinia intermedia
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Yersinia pestis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Yersinia pseudotuberculosis
4.44E-45,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Aeromonas hydrophila
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Vibrio cholerae
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Vibrio harveyi
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Vibrio vulnificus
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Plesiomonas shigelloides
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Rickettsia prowazekii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Orientia tsutsugamushi
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Bacteroides fragilis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Ehrlichia chaffeensis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Francisella persica
0,1.33E-06,4,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Herbaspirillum seropedicae
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Cellulophaga lytica
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Flavobacterium johnsoniae
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Flexibacter litoralis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Allochromatium vinosum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Synechocystis sp. PCC 6714
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Anabaena cylindrica
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Prochlorococcus marinus
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Leuconostoc mesenteroides
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Streptococcus dysgalactiae
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Streptococcus intermedius
3.75E-21,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Enterococcus faecalis
0.00940963,6.00E-05,180,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Enterococcus faecium
1.01E-19,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Lactococcus lactis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Bacillus cereus
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Bacillus coagulans
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Bacillus licheniformis
0,1.00E-06,3,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Bacillus thuringiensis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Sporosarcina psychrophila
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Clostridium acetobutylicum
0,1.33E-06,4,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Clostridium botulinum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Clostridium butyricum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Clostridium cellulovorans
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Clostridium perfringens
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Clostridium kluyveri
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Clostridium novyi
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Clostridium scatologenes
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Clostridium baratii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Lactobacillus casei
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Lactobacillus fermentum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Lactobacillus salivarius
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Brevibacterium linens
0,1.00E-06,3,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Corynebacterium pseudotuberculosis
0,1.00E-06,3,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Propionibacterium acnes
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Mycobacterium fortuitum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Amycolatopsis methanolica
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Saccharopolyspora erythraea
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Streptomyces scabiei
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Microbacterium testaceum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Mobiluncus curtisii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Mycoplasma capricolum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Mycoplasma hominis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Mycoplasma mycoides
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Methanobrevibacter smithii
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Methanosarcina barkeri
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Methanosarcina mazei
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Xylella fastidiosa
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Teredinibacter turnerae
0.252711,0.987608749,2963085,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Homo sapiens
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Lysinibacillus fusiformis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Staphylococcus lugdunensis
3.17E-13,7.67E-06,23,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Cronobacter sakazakii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Acetohalobium arabaticum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Arcobacter butzleri
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Clavibacter michiganensis
0,1.67E-06,5,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Burkholderia pseudomallei
0.000270708,1.23E-05,37,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Salmonella enterica
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Natronococcus occultus
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Methanococcoides burtonii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Cellulosilyticum lentocellum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Moraxella ovis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Rhizobium etli
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Yersinia aldovae
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Yersinia frederiksenii
0,1.70E-05,51,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Taylorella equigenitalis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Halothermothrix orenii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Helicobacter hepaticus
0.000444025,1.93E-05,58,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,synthetic construct
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Parvimonas micra
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Gloeobacter violaceus
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Anoxybacillus flavithermus
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Melissococcus plutonius
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Gluconacetobacter diazotrophicus
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Paracoccus aminophilus
2.25E-16,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Citrobacter amalonaticus
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Rickettsia japonica
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Clostridium saccharoperbutylacetonicum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Rhodococcus opacus
0,1.33E-06,4,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Methanococcus maripaludis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,[Eubacterium] eligens
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Dialister pneumosintes
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Leptotrichia buccalis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Actinosynnema mirum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Tolumonas auensis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Nitrosomonas ureae
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pseudomonas corrugata
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pseudomonas oryzihabitans
0,1.33E-06,4,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Serratia fonticola
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Acinetobacter pittii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Mycoplasma crocodyli
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Prevotella dentalis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Lactobacillus gallinarum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Feline foamy virus
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Enterococcus mundtii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pseudomonas citronellolis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Octadecabacter arcticus
0.00218164,4.33E-05,130,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Raoultella ornithinolytica
7.46E-15,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Salmonella bongori
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Janthinobacterium agaricidamnosum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Streptococcus macedonicus
3.15E-20,2.67E-06,8,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Enterobacter asburiae
1.39E-26,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pluralibacter gergoviae
0.000321798,1.00E-06,3,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Kluyvera intermedia
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Desulfocapsa sulfexigens
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Wolbachia sp. wRi
5.54E-15,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Citrobacter rodentium
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Streptomyces albulus
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Petrotoga mobilis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Kocuria rhizophila
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Brevundimonas subvibrioides
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Paraburkholderia caribensis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Mannheimia haemolytica
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pseudomonas mosselii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Bacillus clausii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Chlamydia caviae
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Brachyspira murdochii
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Mannheimia varigena
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Thauera sp. MZ1T
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Caulobacter segnis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Flavobacterium psychrophilum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Ralstonia mannitolilytica
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Corynebacterium falsenii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Paraburkholderia fungorum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Helicobacter cetorum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Desulfitobacterium metallireducens
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Corynebacterium simulans
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Azospira oryzae
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Marinitoga piezophila
1.93E-38,2.33E-06,7,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Cedecea neteri
0.000220529,6.67E-06,20,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Enterobacter hormaechei
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Blattabacterium punctulatus
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,uncultured Termite group 1 bacterium
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Clostridium saccharobutylicum
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Paenibacillus stellifer
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Thermodesulfatator indicus
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Delftia tsuruhatensis
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Erwinia billingiae
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Oceanobacillus iheyensis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Sneathia amnii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Vibrio coralliilyticus
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Rhodococcus aetherivorans
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pseudomonas koreensis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Dickeya zeae
4.19E-17,2.00E-06,6,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Enterobacter kobei
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Alkaliphilus metalliredigens
1.33E-26,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Escherichia albertii
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Acanthamoeba polyphaga mimivirus
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Mycobacterium sp. JS623
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Halomonas campaniensis
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Treponema caldarium
0.000747681,1.67E-06,5,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Erwinia sp. Ejp617
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Spiroplasma syrphidicola
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Clostridium carboxidivorans
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Pseudonocardia dioxanivorans
0.00170088,4.43E-05,133,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Klebsiella variicola
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Bacteroides cellulosilyticus
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Campylobacter insulaenigrae
0,3.33E-07,1,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Nostoc punctiforme
0,6.67E-07,2,DFU_WGS_BC078_pt82_tube144-2leakageswab.fa,Patient2,1,Collimonas arenae
