abundance,pct,reads,sample,Patient,Day,tax_name
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Streptococcus phage IC1
6.72E-06,2.62E-05,65,pt2_day1.bam-centrifuge_report,Patient2,1,Klebsiella quasipneumoniae
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Zhongshania aliphaticivorans
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Hymenobacter sp. PAMC 26554
2.41E-06,2.01E-05,50,pt2_day1.bam-centrifuge_report,Patient2,1,Pantoea sp. PSNIH2
3.78E-96,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Candidatus Sodalis pierantonius
0,2.42E-06,6,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage phiSa119
0.477366,9.27E-05,230,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage 23MRA
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Jeotgalibacillus malaysiensis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Erysipelothrix sp. LV19
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage phiBU01
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Paenibacillus sp. FSL P4-0081
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Treponema sp. OMZ 838
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Lactobacillus sp. wkB8
2.73E-43,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Enterobacter sp. E20
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Sphingomonas panacis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Mycobacterium sp. QIA-37
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Fermentimonas caenicola
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Carnobacterium sp. CP1
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Edwardsiella sp. EA181011
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Fusobacterium hwasookii
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Pseudomonas cerasi
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Erwinia gerundensis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Lutibacter sp. LP1
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Maribacter sp. 1_2014MBL_MicDiv
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Acinetobacter sp. TTH0-4
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Anabaena sp. wa102
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Pseudomonas sp. CCOS 191
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Arthrobacter sp. YC-RL1
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage vB_SauS_phi2
4.62E-44,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Enterobacter sp. FY-07
6.29E-15,1.53E-05,38,pt2_day1.bam-centrifuge_report,Patient2,1,Citrobacter sp. FDAARGOS_156
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Arthrobacter sp. ERGS1:01
0,3.63E-06,9,pt2_day1.bam-centrifuge_report,Patient2,1,Turicibacter sp. H121
1.44E-52,1.97E-05,49,pt2_day1.bam-centrifuge_report,Patient2,1,Klebsiella sp. G5
6.66E-06,1.17E-05,29,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus sp. AntiMn-1
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Chryseobacterium sp. IHB B 17019
5.13E-14,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Staphylococcus phage SPbeta-like
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Burkholderia sp. Bp7605
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Marinobacter sp. LQ44
0,1.21E-06,3,pt2_day1.bam-centrifuge_report,Patient2,1,Kurthia sp. 11kri321
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Streptomyces sp. 4F
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Serinicoccus sp. JLT9
2.79E-17,6.85E-06,17,pt2_day1.bam-centrifuge_report,Patient2,1,Streptococcus sp. A12
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Thalassotalea sp. LPB0090
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Paenibacillus sp. LPB0068
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Pseudomonas sp. MS586
2.71E-05,8.06E-05,200,pt2_day1.bam-centrifuge_report,Patient2,1,Gemella sp. oral taxon 928
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Acinetobacter sp. BRTC-1
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Microbacterium sp. PAMC 28756
1.17E-42,2.82E-06,7,pt2_day1.bam-centrifuge_report,Patient2,1,Enterobacter cloacae complex 'Hoffmann cluster IV'
0,8.06E-07,2,pt2_day1.bam-centrifuge_report,Patient2,1,Streptococcus halotolerans
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Edwardsiella anguillarum
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Streptococcus marmotae
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Bacillus sp. IHB B 7164
5.34E-06,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Enterobacter sp. ODB01
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Burkholderiales bacterium YL45
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Bacillus sp. FJAT-14266
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Opitutaceae bacterium IG16b
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Streptomyces sp. RTd22
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Blastomonas sp. RAC04
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Arthrobacter sp. U41
1.28E-43,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Enterobacter sp. HK169
1.23E-05,1.17E-05,29,pt2_day1.bam-centrifuge_report,Patient2,1,Enterobacter cloacae complex sp. 35734
0,1.61E-06,4,pt2_day1.bam-centrifuge_report,Patient2,1,Streptococcus himalayensis
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Sulfolobus sp. A20
0,4.03E-07,1,pt2_day1.bam-centrifuge_report,Patient2,1,Bacillus sp. ABP14
7.90E-06,6.85E-06,17,pt2_day1.bam-centrifuge_report,Patient2,1,Klebsiella sp. LTGPAF-6F
0,2.01E-06,5,pt2_day1.bam-centrifuge_report,Patient2,1,Pectobacterium parmentieri
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Runella slithyformis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Treponema denticola
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Treponema succinifaciens
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Leptospira biflexa
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Leptospira interrogans
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Campylobacter fetus
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Campylobacter concisus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Pseudoalteromonas haloplanktis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Francisella tularensis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Pseudoalteromonas atlantica
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Bradyrhizobium japonicum
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Neorhizobium galegae
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Methylobacillus flagellatus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Methylobacterium extorquens
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Legionella longbeachae
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Tatlockia micdadei
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Kingella kingae
3.46E-18,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Citrobacter koseri
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Citrobacter freundii
0.0803953,0.001551509,3369,pt2_day3.bam-centrifuge_report,Patient2,3,Klebsiella arogenes
0,3.22E-06,7,pt2_day3.bam-centrifuge_report,Patient2,3,Enterobacter cloacae
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Pectobacterium carotovorum
3.06E-20,2.76E-06,6,pt2_day3.bam-centrifuge_report,Patient2,3,Escherichia coli
0,5.99E-06,13,pt2_day3.bam-centrifuge_report,Patient2,3,Klebsiella oxytoca
0.000462371,1.84E-05,40,pt2_day3.bam-centrifuge_report,Patient2,3,Klebsiella pneumoniae
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Yersinia enterocolitica
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Aeromonas veronii
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Grimontia hollisae
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Haemophilus parainfluenzae
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Aggregatibacter aphrophilus
0,1.38E-06,3,pt2_day3.bam-centrifuge_report,Patient2,3,Bacteroides fragilis
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Bacteroides thetaiotaomicron
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Parabacteroides distasonis
5.10E-13,4.61E-06,10,pt2_day3.bam-centrifuge_report,Patient2,3,Porphyromonas gingivalis
0,1.84E-06,4,pt2_day3.bam-centrifuge_report,Patient2,3,Prevotella ruminicola
0,1.38E-06,3,pt2_day3.bam-centrifuge_report,Patient2,3,Fusobacterium nucleatum
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Cellulophaga lytica
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Cytophaga hutchinsonii
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Flavobacterium johnsoniae
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Marivirga tractuosa
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Rhodobacter capsulatus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Rhodospirillum rubrum
0,3.22E-06,7,pt2_day3.bam-centrifuge_report,Patient2,3,Finegoldia magna
0.0184887,0.000217368,472,pt2_day3.bam-centrifuge_report,Patient2,3,Staphylococcus aureus
0.000611233,4.61E-06,10,pt2_day3.bam-centrifuge_report,Patient2,3,Streptococcus oralis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Streptococcus thermophilus
0,1.84E-06,4,pt2_day3.bam-centrifuge_report,Patient2,3,Streptococcus pneumoniae
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Streptococcus pyogenes
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Streptococcus parasanguinis
0,1.38E-06,3,pt2_day3.bam-centrifuge_report,Patient2,3,Streptococcus anginosus
0.00365838,2.35E-05,51,pt2_day3.bam-centrifuge_report,Patient2,3,Streptococcus intermedius
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Streptococcus uberis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Enterococcus faecalis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Lactococcus lactis
0,1.84E-06,4,pt2_day3.bam-centrifuge_report,Patient2,3,Atopobium parvulum
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Bacillus cereus
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Bacillus mycoides
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Paenibacillus polymyxa
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Bacillus thuringiensis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Clostridium acetobutylicum
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Clostridium cellulovorans
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Clostridioides difficile
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Clostridium formicaceticum
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Clostridium pasteurianum
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Clostridium perfringens
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Clostridium kluyveri
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Clostridium scatologenes
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Gottschalkia acidurici
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Clostridium baratii
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Lactobacillus gasseri
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Lactobacillus reuteri
0,0.000105921,230,pt2_day3.bam-centrifuge_report,Patient2,3,Corynebacterium pseudotuberculosis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Thermodesulfobacterium commune
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Streptomyces reticuli
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Methanococcus voltae
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Methanosarcina barkeri
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Methanosarcina mazei
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Methanosarcina thermophila
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Archaeoglobus fulgidus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Halanaerobium praevalens
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Thermosipho africanus
0,1.38E-06,3,pt2_day3.bam-centrifuge_report,Patient2,3,Gardnerella vaginalis
0.207787,0.991502854,2152984,pt2_day3.bam-centrifuge_report,Patient2,3,Homo sapiens
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Staphylococcus lugdunensis
0.000769805,2.76E-06,6,pt2_day3.bam-centrifuge_report,Patient2,3,Streptococcus mitis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Alteromonas macleodii
0.00389263,1.06E-05,23,pt2_day3.bam-centrifuge_report,Patient2,3,Tannerella forsythia
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Bacteroides ovatus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Porphyromonas asaccharolytica
0.00140533,3.78E-05,82,pt2_day3.bam-centrifuge_report,Patient2,3,Prevotella denticola
0.000880839,2.67E-05,58,pt2_day3.bam-centrifuge_report,Patient2,3,Prevotella intermedia
0.000377875,7.60E-05,165,pt2_day3.bam-centrifuge_report,Patient2,3,Prevotella melaninogenica
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Cronobacter sakazakii
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Arcobacter nitrofigilis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Ornithobacterium rhinotracheale
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Thermodesulfovibrio yellowstonii
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Clavibacter michiganensis
1.93E-12,4.14E-06,9,pt2_day3.bam-centrifuge_report,Patient2,3,Salmonella enterica
0.000561509,2.76E-06,6,pt2_day3.bam-centrifuge_report,Patient2,3,Veillonella parvula
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Photorhabdus luminescens
0,0.003389003,7359,pt2_day3.bam-centrifuge_report,Patient2,3,Taylorella equigenitalis
0.000272249,0.002757163,5987,pt2_day3.bam-centrifuge_report,Patient2,3,synthetic construct
0,2.30E-06,5,pt2_day3.bam-centrifuge_report,Patient2,3,Anaerococcus prevotii
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Riemerella anatipestifer
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Streptobacillus moniliformis
2.06E-17,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Citrobacter amalonaticus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Clostridium saccharoperbutylacetonicum
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Methanosarcina siciliae
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,[Eubacterium] eligens
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,[Eubacterium] rectale
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Kutzneria albida
0,3.68E-06,8,pt2_day3.bam-centrifuge_report,Patient2,3,Rothia mucilaginosa
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Psychrobacter urativorans
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Cercopithecine herpesvirus 5
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Wigglesworthia glossinidia
0,8.29E-06,18,pt2_day3.bam-centrifuge_report,Patient2,3,Prevotella dentalis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Caldicellulosiruptor lactoaceticus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Pyrococcus horikoshii
0,1.84E-06,4,pt2_day3.bam-centrifuge_report,Patient2,3,Raoultella ornithinolytica
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Psychroflexus torquis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Cellulophaga algicola
0,2.30E-06,5,pt2_day3.bam-centrifuge_report,Patient2,3,Enterobacter asburiae
0.00043617,1.84E-06,4,pt2_day3.bam-centrifuge_report,Patient2,3,Pluralibacter gergoviae
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Desulfurobacterium thermolithotrophum
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Halothece sp. PCC 7418
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Mycoplasma wenyonii
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Lachnoclostridium phytofermentans
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Methanocaldococcus vulcanius
0,2.30E-06,5,pt2_day3.bam-centrifuge_report,Patient2,3,Mannheimia haemolytica
0.00048283,2.58E-05,56,pt2_day3.bam-centrifuge_report,Patient2,3,Prevotella enoeca
0,1.38E-06,3,pt2_day3.bam-centrifuge_report,Patient2,3,Streptococcus constellatus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Helicobacter typhlonius
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Chitinophaga pinensis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Bacillus pseudofirmus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Aminobacterium colombiense
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Serratia plymuthica
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Archaeoglobus profundus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Brachyspira murdochii
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Fervidobacterium pennivorans
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Burkholderia cenocepacia
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Flavobacterium psychrophilum
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Opitutus terrae
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Thermoanaerobacter italicus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Rickettsia monacensis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Leptolyngbya sp. PCC 7376
0,1.38E-06,3,pt2_day3.bam-centrifuge_report,Patient2,3,Mycoplasma haemocanis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Lactobacillus kunkeei
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Pseudoalteromonas issachenkonii
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Kozakia baliensis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,[Mannheimia] succiniciproducens
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Cedecea neteri
0,3.22E-06,7,pt2_day3.bam-centrifuge_report,Patient2,3,Enterobacter hormaechei
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Paenibacillus terrae
0.67698,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Human endogenous retrovirus K113
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Thermobaculum terrenum
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Elizabethkingia miricola
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Pedobacter cryoconitis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Deferribacter desulfuricans
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Polaromonas naphthalenivorans
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Methanobrevibacter millerae
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Rummeliibacillus stabekisii
0.000111105,1.84E-06,4,pt2_day3.bam-centrifuge_report,Patient2,3,Klebsiella variicola
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Bacteroides cellulosilyticus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Fictibacillus arsenicus
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Streptococcus pseudopneumoniae
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Bacillus muralis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Shewanella halifaxensis
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Nostoc punctiforme
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Pseudoalteromonas sp. Bsw20308
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Flavonifractor plautii
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Emticicia oligotrophica
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Croceibacter atlanticus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Dokdonia sp. MED134
0.000901796,4.14E-06,9,pt2_day3.bam-centrifuge_report,Patient2,3,Bacteroides dorei
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Exiguobacterium sp. AT1b
0.000277863,2.30E-06,5,pt2_day3.bam-centrifuge_report,Patient2,3,Bacteroides salanitronis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Protochlamydia naegleriophila
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Zunongwangia profunda
0,1.38E-06,3,pt2_day3.bam-centrifuge_report,Patient2,3,Pontibacter korlensis
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Pedobacter steynii
0,1.38E-06,3,pt2_day3.bam-centrifuge_report,Patient2,3,Bdellovibrio exovorus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Steroidobacter denitrificans
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Paenibacillus sp. Y412MC10
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Kosakonia oryzae
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Methylacidiphilum infernorum
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Rufibacter tibetensis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Bacillus cytotoxicus
0.00124712,4.65E-05,101,pt2_day3.bam-centrifuge_report,Patient2,3,Prevotella fusca
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Ignavibacterium album
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Mesorhizobium opportunistum
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Burkholderia sp. CCGE1003
0,2.30E-05,50,pt2_day3.bam-centrifuge_report,Patient2,3,Prevotella sp. oral taxon 299
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Candidatus Profftella armatura
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Tannerella sp. oral taxon HOT-286
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Winogradskyella sp. PG-2
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Clostridium sp. BNL1100
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,alpha proteobacterium HIMB5
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Arcobacter sp. L
0,2.30E-06,5,pt2_day3.bam-centrifuge_report,Patient2,3,Dokdonia sp. 4H-3-7-5
7.33E-13,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Staphylococcus argenteus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Pusillimonas sp. T7-7
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Lactobacillus heilongjiangensis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Sphaerochaeta pleomorpha
0,1.38E-06,3,pt2_day3.bam-centrifuge_report,Patient2,3,Klebsiella michiganensis
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Lysinibacillus varians
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Moorea producens
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Cronobacter condimenti
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Microcoleus sp. PCC 7113
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Flammeovirga sp. MY04
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Janthinobacterium sp. B9-8
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Flammeovirgaceae bacterium 311
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Methanocaldococcus bathoardescens
