pct,reads,Experiment,mixture,tax_id,tax_name
1.55E-05,28,E. coli - S. sonnei,1.0/99.0,2488567,Klebsiella sp. FDAARGOS_511
1.33E-05,24,E. coli - S. sonnei,1.0/99.0,1972757,Klebsiella sp. PO552
4.42E-06,8,E. coli - S. sonnei,1.0/99.0,2015795,Klebsiella sp. LY
3.31E-06,6,E. coli - S. sonnei,1.0/99.0,1934254,Klebsiella sp. M5al
2.76E-06,5,E. coli - S. sonnei,1.0/99.0,2026240,Klebsiella quasivariicola
2.21E-06,4,E. coli - S. sonnei,1.0/99.0,2267618,Klebsiella sp. P1CD1
8.84E-05,160,E. coli - S. sonnei,1.0/99.0,546,Citrobacter freundii
5.19E-05,94,E. coli - S. sonnei,1.0/99.0,67827,Citrobacter werkmanii
3.26E-05,59,E. coli - S. sonnei,1.0/99.0,1639133,Citrobacter portucalensis
1.10E-05,20,E. coli - S. sonnei,1.0/99.0,2066049,Citrobacter freundii complex sp. CFNIH2
9.94E-06,18,E. coli - S. sonnei,1.0/99.0,133448,Citrobacter youngae
9.39E-06,17,E. coli - S. sonnei,1.0/99.0,57706,Citrobacter braakii
8.29E-06,15,E. coli - S. sonnei,1.0/99.0,2077147,Citrobacter freundii complex sp. CFNIH3
2.21E-06,4,E. coli - S. sonnei,1.0/99.0,2077149,Citrobacter freundii complex sp. CFNIH9
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2077148,Citrobacter freundii complex sp. CFNIH4
9.12E-05,165,E. coli - S. sonnei,1.0/99.0,67825,Citrobacter rodentium
4.25E-05,77,E. coli - S. sonnei,1.0/99.0,35703,Citrobacter amalonaticus
4.25E-05,77,E. coli - S. sonnei,1.0/99.0,67824,Citrobacter farmeri
3.43E-05,62,E. coli - S. sonnei,1.0/99.0,2562449,Citrobacter sp. SNU WT2
3.09E-05,56,E. coli - S. sonnei,1.0/99.0,2546350,Citrobacter sp. LY-1
1.44E-05,26,E. coli - S. sonnei,1.0/99.0,545,Citrobacter koseri
1.22E-05,22,E. coli - S. sonnei,1.0/99.0,1563222,Citrobacter pasteurii
6.63E-06,12,E. coli - S. sonnei,1.0/99.0,1703250,Citrobacter sp. CRE-46
4.42E-06,8,E. coli - S. sonnei,1.0/99.0,1702170,Citrobacter sp. FDAARGOS_156
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,1920110,Citrobacter sp. CFNIH10
0.000141439,256,E. coli - S. sonnei,1.0/99.0,550,Enterobacter cloacae
7.07E-05,128,E. coli - S. sonnei,1.0/99.0,61645,Enterobacter asburiae
3.31E-05,60,E. coli - S. sonnei,1.0/99.0,158836,Enterobacter hormaechei
2.43E-05,44,E. coli - S. sonnei,1.0/99.0,69218,Enterobacter cancerogenus
1.93E-05,35,E. coli - S. sonnei,1.0/99.0,299767,Enterobacter ludwigii
1.66E-05,30,E. coli - S. sonnei,1.0/99.0,2027919,Enterobacter cloacae complex sp.
1.49E-05,27,E. coli - S. sonnei,1.0/99.0,1812935,Enterobacter roggenkampii
7.73E-06,14,E. coli - S. sonnei,1.0/99.0,208224,Enterobacter kobei
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,1915310,Enterobacter cloacae complex sp. ECNIH7
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2077136,Enterobacter cloacae complex sp. FDA-CDC-AR_0164
4.86E-05,88,E. coli - S. sonnei,1.0/99.0,1692238,Enterobacter sp. FY-07
3.76E-05,68,E. coli - S. sonnei,1.0/99.0,1914861,Enterobacter sp. SA187
3.09E-05,56,E. coli - S. sonnei,1.0/99.0,881260,Enterobacter bugandensis
2.15E-05,39,E. coli - S. sonnei,1.0/99.0,885040,Enterobacter soli
2.10E-05,38,E. coli - S. sonnei,1.0/99.0,399742,Enterobacter sp. 638
1.88E-05,34,E. coli - S. sonnei,1.0/99.0,1166130,Enterobacter sp. R4-368
4.42E-06,8,E. coli - S. sonnei,1.0/99.0,1560339,Enterobacter sp. E20
3.87E-06,7,E. coli - S. sonnei,1.0/99.0,2500132,Enterobacter sp. N18-03635
2.21E-06,4,E. coli - S. sonnei,1.0/99.0,1977566,Enterobacter sp. Crenshaw
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,1827481,Enterobacter sp. ODB01
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,2093698,Enterobacter sp. DKU_NT_01
0.000239231,433,E. coli - S. sonnei,1.0/99.0,54291,Raoultella ornithinolytica
4.48E-05,81,E. coli - S. sonnei,1.0/99.0,577,Raoultella terrigena
9.39E-06,17,E. coli - S. sonnei,1.0/99.0,575,Raoultella planticola
7.02E-05,127,E. coli - S. sonnei,1.0/99.0,693444,Enterobacteriaceae bacterium strain FGI 57
3.15E-05,57,E. coli - S. sonnei,1.0/99.0,891974,Plautia stali symbiont
1.99E-05,36,E. coli - S. sonnei,1.0/99.0,2066051,Enterobacteriaceae bacterium ENNIH1
4.97E-06,9,E. coli - S. sonnei,1.0/99.0,1920109,Enterobacteriaceae bacterium ENNIH2
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1920128,Enterobacteriaceae bacterium ENNIH3
6.63E-06,12,E. coli - S. sonnei,1.0/99.0,1199245,secondary endosymbiont of Ctenarytaina eucalypti
3.31E-06,6,E. coli - S. sonnei,1.0/99.0,138072,Candidatus Hamiltonella defensa
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,134287,secondary endosymbiont of Heteropsylla cubana
4.42E-06,8,E. coli - S. sonnei,1.0/99.0,1778263,Candidatus Hoaglandella endobia
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,1070130,Candidatus Gullanella endobia
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,1778262,Candidatus Doolittlea endobia
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,1835721,secondary endosymbiont of Trabutina mannipara
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,1302411,Candidatus Annandia adelgestsuga
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,472834,Candidatus Purcelliella pentastirinorum
3.15E-05,57,E. coli - S. sonnei,1.0/99.0,208223,Kosakonia cowanii
1.82E-05,33,E. coli - S. sonnei,1.0/99.0,1158459,Kosakonia sacchari
1.82E-05,33,E. coli - S. sonnei,1.0/99.0,497725,Kosakonia oryzae
3.87E-06,7,E. coli - S. sonnei,1.0/99.0,2492396,Kosakonia sp. CCTCC M2018092
3.87E-06,7,E. coli - S. sonnei,1.0/99.0,283686,Kosakonia radicincitans
5.03E-05,91,E. coli - S. sonnei,1.0/99.0,2282309,Leclercia sp. W17
1.49E-05,27,E. coli - S. sonnei,1.0/99.0,1920114,Leclercia sp. LSNIH1
8.29E-06,15,E. coli - S. sonnei,1.0/99.0,1920116,Leclercia sp. LSNIH3
7.18E-06,13,E. coli - S. sonnei,1.0/99.0,83655,Leclercia adecarboxylata
6.08E-06,11,E. coli - S. sonnei,1.0/99.0,2282310,Leclercia sp. W6
2.49E-05,45,E. coli - S. sonnei,1.0/99.0,28141,Cronobacter sakazakii
2.27E-05,41,E. coli - S. sonnei,1.0/99.0,1163710,Cronobacter condimenti
1.10E-05,20,E. coli - S. sonnei,1.0/99.0,413501,Cronobacter muytjensii
1.05E-05,19,E. coli - S. sonnei,1.0/99.0,413497,Cronobacter dublinensis
5.52E-06,10,E. coli - S. sonnei,1.0/99.0,413502,Cronobacter turicensis
4.97E-06,9,E. coli - S. sonnei,1.0/99.0,413503,Cronobacter malonaticus
3.87E-06,7,E. coli - S. sonnei,1.0/99.0,535744,Cronobacter universalis
5.36E-05,97,E. coli - S. sonnei,1.0/99.0,61646,Lelliottia amnigena
2.10E-05,38,E. coli - S. sonnei,1.0/99.0,2153385,Lelliottia sp. WB101
1.60E-05,29,E. coli - S. sonnei,1.0/99.0,1907578,Lelliottia jeotgali
6.63E-06,12,E. coli - S. sonnei,1.0/99.0,69220,Lelliottia nimipressuralis
5.64E-05,102,E. coli - S. sonnei,1.0/99.0,1334193,[Enterobacter] lignolyticus
4.09E-05,74,E. coli - S. sonnei,1.0/99.0,61647,Pluralibacter gergoviae
9.67E-05,175,E. coli - S. sonnei,1.0/99.0,565,Atlantibacter hermannii
9.12E-05,165,E. coli - S. sonnei,1.0/99.0,61648,Kluyvera intermedia
3.98E-05,72,E. coli - S. sonnei,1.0/99.0,158822,Cedecea neteri
1.27E-05,23,E. coli - S. sonnei,1.0/99.0,158823,Cedecea lapagei
3.87E-05,70,E. coli - S. sonnei,1.0/99.0,563,Shimwellia blattae
2.82E-05,51,E. coli - S. sonnei,1.0/99.0,2479367,Buttiauxella sp. 3AFRM03
5.52E-06,10,E. coli - S. sonnei,1.0/99.0,929813,Gibbsiella quercinecans
5.52E-06,10,E. coli - S. sonnei,1.0/99.0,1048758,Candidatus Moranella endobia
3.31E-06,6,E. coli - S. sonnei,1.0/99.0,2487150,Metakosakonia sp. MRY16-398
2.76E-06,5,E. coli - S. sonnei,1.0/99.0,2172103,Limnobaculum parvum
0.000172379,312,E. coli - S. sonnei,1.0/99.0,632,Yersinia pestis
6.08E-06,11,E. coli - S. sonnei,1.0/99.0,633,Yersinia pseudotuberculosis
2.38E-05,43,E. coli - S. sonnei,1.0/99.0,630,Yersinia enterocolitica
2.76E-06,5,E. coli - S. sonnei,1.0/99.0,28152,Yersinia kristensenii
2.21E-06,4,E. coli - S. sonnei,1.0/99.0,29486,Yersinia ruckeri
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,29484,Yersinia frederiksenii
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,935293,Yersinia entomophaga
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,29485,Yersinia rohdei
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,29483,Yersinia aldovae
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,419257,Yersinia massiliensis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2339259,Yersinia hibernica
1.10E-05,20,E. coli - S. sonnei,1.0/99.0,615,Serratia marcescens
8.29E-06,15,E. coli - S. sonnei,1.0/99.0,82996,Serratia plymuthica
2.76E-06,5,E. coli - S. sonnei,1.0/99.0,47917,Serratia fonticola
2.76E-06,5,E. coli - S. sonnei,1.0/99.0,1759437,Serratia sp. YD25
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,618,Serratia odorifera
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,61652,Serratia rubidaea
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,2033438,Serratia sp. MYb239
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,104623,Serratia sp. ATCC 39006
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2448483,Serratia sp. 3ACOL1
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,1805933,Rahnella sp. ERMR1:05
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,34038,Rahnella aquatilis
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,2126321,Nissabacter sp. SGAir0207
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1878942,Candidatus Fukatsuia symbiotica
3.92E-05,71,E. coli - S. sonnei,1.0/99.0,553,Pantoea ananatis
6.63E-06,12,E. coli - S. sonnei,1.0/99.0,1235990,Candidatus Pantoea carbekii
2.76E-06,5,E. coli - S. sonnei,1.0/99.0,549,Pantoea agglomerans
2.21E-06,4,E. coli - S. sonnei,1.0/99.0,1484157,Pantoea sp. PSNIH2
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,470934,Pantoea vagans
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,1484158,Pantoea sp. PSNIH1
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2575375,Pantoea sp. SO10
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,592316,Pantoea sp. At-9b
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1891675,Pantoea alhagi
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,66269,Pantoea stewartii
9.94E-06,18,E. coli - S. sonnei,1.0/99.0,215689,Erwinia sp. Ejp617
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,552,Erwinia amylovora
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,79967,Erwinia pyrifoliae
4.42E-06,8,E. coli - S. sonnei,1.0/99.0,9,Buchnera aphidicola
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,82987,Tatumella ptyseos
1.93E-05,35,E. coli - S. sonnei,1.0/99.0,204042,Dickeya zeae
3.31E-06,6,E. coli - S. sonnei,1.0/99.0,69223,Dickeya paradisiaca
2.76E-06,5,E. coli - S. sonnei,1.0/99.0,204038,Dickeya dadantii
2.21E-06,4,E. coli - S. sonnei,1.0/99.0,556,Dickeya chrysanthemi
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,568766,Dickeya sp. NCPPB 3274
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,204039,Dickeya dianthicola
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,568768,Dickeya sp. NCPPB 569
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1778540,Dickeya fangzhongdai
6.08E-06,11,E. coli - S. sonnei,1.0/99.0,554,Pectobacterium carotovorum
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1905730,Pectobacterium parmentieri
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,1486991,Candidatus Sodalis pierantonius
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,63612,Sodalis glossinidius
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,1929246,Sodalis endosymbiont of Henestaris halophilus
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,1109412,Brenneria goodwinii
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,55213,Brenneria rubrifaciens
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,1082704,Lonsdalea britannica
8.84E-06,16,E. coli - S. sonnei,1.0/99.0,584,Proteus mirabilis
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,183417,Proteus hauseri
6.08E-06,11,E. coli - S. sonnei,1.0/99.0,588,Providencia stuartii
2.21E-06,4,E. coli - S. sonnei,1.0/99.0,333962,Providencia heimbachae
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,126385,Providencia alcalifaciens
3.31E-06,6,E. coli - S. sonnei,1.0/99.0,628,Xenorhabdus nematophila
2.76E-06,5,E. coli - S. sonnei,1.0/99.0,351671,Xenorhabdus doucetiae
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,40576,Xenorhabdus bovienii
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,40577,Xenorhabdus poinarii
3.87E-06,7,E. coli - S. sonnei,1.0/99.0,582,Morganella morganii
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,2218628,Photorhabdus laumondii
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,230089,Photorhabdus thracensis
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,638,Arsenophonus nasoniae
2.76E-06,5,E. coli - S. sonnei,1.0/99.0,67780,Edwardsiella ictaluri
2.21E-06,4,E. coli - S. sonnei,1.0/99.0,636,Edwardsiella tarda
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1821960,Edwardsiella anguillarum
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,93378,Edwardsiella hoshinae
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1263550,Edwardsiella piscicida
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,569,Hafnia alvei
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,546367,Hafnia paralvei
2.21E-06,4,E. coli - S. sonnei,1.0/99.0,1972431,Phytobacter ursingii
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,82985,Pragia fontium
2.15E-05,39,E. coli - S. sonnei,1.0/99.0,666,Vibrio cholerae
1.22E-05,22,E. coli - S. sonnei,1.0/99.0,669,Vibrio harveyi
3.31E-06,6,E. coli - S. sonnei,1.0/99.0,670,Vibrio parahaemolyticus
2.21E-06,4,E. coli - S. sonnei,1.0/99.0,680,Vibrio campbellii
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,50719,Vibrio diabolicus
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,691,Vibrio natriegens
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,190895,Vibrio rotiferianus
6.63E-06,12,E. coli - S. sonnei,1.0/99.0,672,Vibrio vulnificus
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1074311,Vibrio alfacsensis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,45658,Vibrio scophthalmi
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,38293,Photobacterium damselae
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,74109,Photobacterium profundum
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1295392,Photobacterium gaetbulicola
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,40269,Aliivibrio salmonicida
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,673,Grimontia hollisae
6.63E-06,12,E. coli - S. sonnei,1.0/99.0,287,Pseudomonas aeruginosa
5.52E-06,10,E. coli - S. sonnei,1.0/99.0,303,Pseudomonas putida
3.87E-06,7,E. coli - S. sonnei,1.0/99.0,587753,Pseudomonas chlororaphis
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,47884,Pseudomonas taetrolens
2.21E-06,4,E. coli - S. sonnei,1.0/99.0,2559074,Pseudomonas sp. S150
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,2083051,Pseudomonas sp. SWI6
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,74829,Pseudomonas balearica
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,251701,Pseudomonas syringae group genomosp. 3
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,198620,Pseudomonas koreensis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1930532,Pseudomonas sp. CC6-YY-74
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1421430,Pseudomonas granadensis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,353,Azotobacter chroococcum
8.29E-06,15,E. coli - S. sonnei,1.0/99.0,470,Acinetobacter baumannii
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,52133,Acinetobacter venetianus
1.82E-05,33,E. coli - S. sonnei,1.0/99.0,446,Legionella pneumophila
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,452,Legionella spiritensis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,45065,Legionella geestiana
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,676208,Candidatus Rickettsiella viridis
6.08E-06,11,E. coli - S. sonnei,1.0/99.0,47735,Bibersteinia trehalosi
3.31E-06,6,E. coli - S. sonnei,1.0/99.0,727,Haemophilus influenzae
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,730,[Haemophilus] ducreyi
3.31E-06,6,E. coli - S. sonnei,1.0/99.0,747,Pasteurella multocida
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,714,Aggregatibacter actinomycetemcomitans
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,715,Actinobacillus pleuropneumoniae
7.18E-06,13,E. coli - S. sonnei,1.0/99.0,644,Aeromonas hydrophila
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,654,Aeromonas veronii
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,651,Aeromonas media
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,948519,Aeromonas rivipollensis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1903694,Oceanisphaera avium
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,314275,Alteromonas mediterranea
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,28108,Alteromonas macleodii
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,1420917,Marinobacter salarius
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2488665,Marinobacter sp. NP-4(2019)
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,680279,Agarivorans gilvus
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2172099,Catenovulum sp. CCB-QB4
2.21E-06,4,E. coli - S. sonnei,1.0/99.0,62322,Shewanella baltica
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2029986,Shewanella sp. WE21
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,43658,Pseudoalteromonas rubra
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,44012,Ferrimonas balearica
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,339,Xanthomonas campestris
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,346,Xanthomonas citri
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,29447,Xanthomonas albilineans
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,40324,Stenotrophomonas maltophilia
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,128780,Stenotrophomonas acidaminiphila
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,69,Lysobacter enzymogenes
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1444770,Xylella taiwanensis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2021234,Ahniella affigens
5.52E-06,10,E. coli - S. sonnei,1.0/99.0,2545632,Rheinheimera sp. D18
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,1579979,Wenzhouxiangella marina
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,187493,Thalassolituus oleivorans
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,114186,Candidatus Carsonella ruddii
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,2014542,Alcanivorax sp. N3-2A
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,263,Francisella tularensis
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,1249552,Pseudohongiella spirulinae
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2169539,Gammaproteobacteria bacterium DM2
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,447471,Simiduia agarivorans
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2718,Cardiobacterium hominis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,465721,Steroidobacter denitrificans
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,123899,Bordetella trematum
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,520,Bordetella pertussis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,519,Bordetella parapertussis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,103855,Bordetella hinzii
3.31E-06,6,E. coli - S. sonnei,1.0/99.0,206506,Kerstersia gyiorum
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,29575,Taylorella equigenitalis
2.21E-06,4,E. coli - S. sonnei,1.0/99.0,93220,Pandoraea pnomenusa
1.66E-06,3,E. coli - S. sonnei,1.0/99.0,656179,Pandoraea faecigallinarum
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,292,Burkholderia cepacia
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,190721,Ralstonia insidiosa
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2547399,Paraburkholderia sp. 7MH5
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2126319,Variovorax sp. PMC12
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1842537,Hydrogenophaga sp. RAC07
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1844971,Curvibacter sp. AEP1-3
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,55508,Janthinobacterium agaricidamnosum
4.97E-06,9,E. coli - S. sonnei,1.0/99.0,487,Neisseria meningitidis
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,1778675,Chromobacterium rhizoryzae
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2108445,Mesorhizobium sp. DCY119
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,28104,Mesorhizobium huakuii
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1673076,Sphingobium hydrophobicum
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,120107,Sphingobium cloacae
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,542,Zymomonas mobilis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,55518,Magnetospirillum gryphiswaldense
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2293862,Ruegeria sp. AD91A
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,84980,Desulfotalea psychrophila
6.35E-05,115,E. coli - S. sonnei,1.0/99.0,1396,Bacillus cereus
3.31E-06,6,E. coli - S. sonnei,1.0/99.0,64104,Bacillus pseudomycoides
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,1428,Bacillus thuringiensis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1405,Bacillus mycoides
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,1423,Bacillus subtilis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,79880,Bacillus clausii
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,1426,Parageobacillus thermoglucosidasius
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1280,Staphylococcus aureus
4.97E-06,9,E. coli - S. sonnei,1.0/99.0,1313,Streptococcus pneumoniae
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1352,Enterococcus faecium
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1590,Lactobacillus plantarum
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,35701,Heliobacterium modesticaldum
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1496,Clostridioides difficile
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,831,Butyrivibrio fibrisolvens
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1718,Corynebacterium glutamicum
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1719,Corynebacterium pseudotuberculosis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1950,Streptomyces peucetius
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,1437453,Streptomyces leeuwenhoekii
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,33011,Cutibacterium granulosum
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,37928,Arthrobacter crystallopoietes
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,28025,Bifidobacterium animalis
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,332249,Truepera radiovictrix
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,100716,Chloroherpeton thalassium
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,851,Fusobacterium nucleatum
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,136143,uncultured eubacterium pIE1115
1.71E-05,31,E. coli - S. sonnei,1.0/99.0,9606,Homo sapiens
9.39E-06,17,E. coli - S. sonnei,1.0/99.0,66284,Shigella phage SfII
1.10E-06,2,E. coli - S. sonnei,1.0/99.0,1225789,Enterobacteria phage SfI
5.52E-07,1,E. coli - S. sonnei,1.0/99.0,2560751,Serratia virus BF
0.104205595,169644,E. coli - S. sonnei,10.0/90.0,623,Shigella flexneri
0.005596527,9111,E. coli - S. sonnei,10.0/90.0,622,Shigella dysenteriae
0.004541842,7394,E. coli - S. sonnei,10.0/90.0,621,Shigella boydii
0.000500622,815,E. coli - S. sonnei,10.0/90.0,624,Shigella sonnei
2.46E-06,4,E. coli - S. sonnei,10.0/90.0,1813821,Shigella sp. PAMC 28760
0.099677882,162273,E. coli - S. sonnei,10.0/90.0,562,Escherichia coli
0.001108126,1804,E. coli - S. sonnei,10.0/90.0,208962,Escherichia albertii
0.000302216,492,E. coli - S. sonnei,10.0/90.0,564,Escherichia fergusonii
8.78E-05,143,E. coli - S. sonnei,10.0/90.0,1499973,Escherichia marmotae
0.001495724,2435,E. coli - S. sonnei,10.0/90.0,28901,Salmonella enterica
4.05E-05,66,E. coli - S. sonnei,10.0/90.0,54736,Salmonella bongori
